gauge_id,KGE
camels_01013500,[0.64374345]
camels_01022500,[0.64135816]
camels_01030500,[0.42171839]
camels_01031500,[0.81986956]
camels_01047000,[0.8964054]
camels_01052500,[0.75386945]
camels_01054200,[0.68290452]
camels_01055000,[0.83820108]
camels_01057000,[0.90460254]
camels_01073000,[-0.14237507]
camels_01078000,[0.89612089]
camels_01118300,[0.67322921]
camels_01121000,[0.52634465]
camels_01123000,[0.92509448]
camels_01134500,[0.83781218]
camels_01137500,[0.7694828]
camels_01139000,[0.87200144]
camels_01139800,[0.79000979]
camels_01142500,[0.80974439]
camels_01144000,[0.90621635]
camels_01162500,[0.61428337]
camels_01169000,[0.77290647]
camels_01170100,[0.81492319]
camels_01181000,[0.82820127]
camels_01187300,[0.72653218]
camels_01195100,[0.61031906]
camels_01333000,[-0.04858239]
camels_01350000,[0.67234576]
camels_01350080,[0.81067521]
camels_01350140,[0.75310798]
camels_01365000,[0.76043406]
camels_01411300,[0.65108827]
camels_01413500,[0.88156876]
camels_01414500,[0.78243112]
camels_01415000,[0.53456008]
camels_01423000,[0.82287822]
camels_01434025,[0.7105403]
camels_01435000,[0.69510551]
camels_01439500,[0.77573229]
camels_01440000,[0.74721247]
camels_01440400,[0.73550736]
camels_01451800,[0.48661332]
camels_01466500,[-1.15214694]
camels_01484100,[0.57650187]
camels_01485500,[0.54526103]
camels_01486000,[0.73804056]
camels_01487000,[0.78839496]
camels_01491000,[0.43915612]
camels_01510000,[0.49929486]
camels_01516500,[0.6371067]
camels_01518862,[0.72337153]
camels_01532000,[0.71253648]
camels_01539000,[0.75897553]
camels_01542810,[0.68545023]
camels_01543000,[0.79558135]
camels_01543500,[0.87294637]
camels_01544500,[0.82719661]
camels_01545600,[0.64298463]
camels_01547700,[0.76073268]
camels_01548500,[0.83097329]
camels_01549500,[0.75969408]
camels_01550000,[0.70427657]
camels_01552000,[0.82630418]
camels_01552500,[0.7362101]
camels_01557500,[0.81595822]
camels_01567500,[0.75111645]
camels_01568000,[0.72866535]
camels_01580000,[0.7277024]
camels_01583500,[0.63392468]
camels_01586610,[0.30832159]
camels_01591400,[0.54081214]
camels_01594950,[0.57562818]
camels_01596500,[0.56389204]
camels_01605500,[0.4013047]
camels_01606500,[0.73810592]
camels_01613050,[0.69779659]
camels_01620500,[0.04147501]
camels_01632000,[0.30831296]
camels_01632900,[0.62402319]
camels_01634500,[0.5242266]
camels_01638480,[0.30076543]
camels_01639500,[0.11993833]
camels_01644000,[-0.13465101]
camels_01658500,[0.55779833]
camels_01664000,[0.31713766]
camels_01666500,[0.43964201]
camels_01667500,[0.57847871]
camels_01669000,[0.37370719]
camels_01669520,[0.4987337]
camels_02011400,[-0.266897]
camels_02011460,[-1.21345989]
camels_02013000,[0.43964607]
camels_02014000,[0.79442009]
camels_02015700,[0.57369017]
camels_02016000,[0.63086236]
camels_02017500,[0.5866669]
camels_02018000,[0.71495416]
camels_02027000,[0.84143142]
camels_02027500,[0.29112125]
camels_02028500,[0.74653476]
camels_02038850,[0.76302743]
camels_02046000,[-0.28539338]
camels_02051000,[0.18417296]
camels_02051500,[-1.32797345]
camels_02053200,[-0.2702068]
camels_02053800,[0.3685327]
camels_02055100,[0.5859443]
camels_02056900,[0.43039368]
camels_02059500,[-0.35626405]
camels_02064000,[0.28628217]
camels_02065500,[0.69322542]
camels_02069700,[0.7129033]
camels_02070000,[-0.68309728]
camels_02074500,[0.68937694]
camels_02077200,[0.51742112]
camels_02081500,[0.60497386]
camels_02082950,[-0.15836879]
camels_02092500,[0.0821011]
camels_02096846,[0.46406804]
camels_02102908,[0.06733063]
camels_02108000,[0.40208114]
camels_02111180,[0.54655025]
camels_02111500,[0.81124167]
camels_02112120,[0.79654929]
camels_02112360,[0.77058994]
camels_02118500,[0.63089856]
camels_02125000,[0.29198302]
camels_02128000,[0.35304741]
camels_02137727,[0.6810698]
camels_02140991,[0.50682122]
camels_02143000,[0.69376343]
camels_02143040,[0.51935367]
camels_02149000,[0.70147806]
camels_02152100,[0.5684575]
camels_02177000,[0.53596504]
camels_02178400,[0.82323801]
camels_02193340,[0.07222992]
camels_02196000,[-1.7032025]
camels_02198100,[0.20542527]
camels_02202600,[0.15654409]
camels_02212600,[0.56006911]
camels_02215100,[0.58080003]
camels_02216180,[-0.34538046]
camels_02221525,[0.73252017]
camels_02231000,[-0.58674261]
camels_02231342,[0.47921506]
camels_02235200,[-0.38121697]
camels_02245500,[0.64339827]
camels_02246000,[0.56948234]
camels_02296500,[0.58015423]
camels_02297155,[0.25191056]
camels_02297310,[0.51186901]
camels_02298123,[0.35717846]
camels_02298608,[0.41845789]
camels_02299950,[0.65880572]
camels_02300700,[0.2868367]
camels_02310947,[-0.36251409]
camels_02312200,[-0.05894631]
camels_02314500,[-4.49191413]
camels_02315500,[0.56835209]
camels_02324400,[0.58370786]
camels_02327100,[0.07047103]
camels_02342933,[0.2686717]
camels_02349900,[0.03681482]
camels_02350900,[0.67321046]
camels_02361000,[0.29820903]
camels_02363000,[0.54108189]
camels_02369800,[0.54096062]
camels_02371500,[0.49619922]
camels_02372250,[0.20434449]
camels_02374500,[0.58617727]
camels_02381600,[0.53320987]
camels_02384540,[0.43490183]
camels_02395120,[0.59945436]
camels_02408540,[0.66364483]
camels_02415000,[0.43073468]
camels_02422500,[0.50012968]
camels_02427250,[0.4471778]
camels_02430085,[0.69623232]
camels_02430615,[0.56234682]
camels_02450250,[0.27801564]
camels_02464000,[0.52853079]
camels_02464146,[0.19326173]
camels_02464360,[0.58746197]
camels_02465493,[0.51249486]
camels_02469800,[0.46469701]
camels_02472000,[-0.69172677]
camels_02472500,[0.44619246]
camels_02479155,[-0.09056711]
camels_02479300,[0.66608514]
camels_02479560,[-0.19119652]
camels_02481000,[0.299607]
camels_02481510,[0.0525824]
camels_03010655,[0.79289937]
camels_03011800,[0.70147728]
camels_03015500,[0.79562052]
camels_03021350,[0.67085652]
camels_03026500,[0.68835932]
camels_03028000,[0.7670669]
camels_03049000,[-4.52746037]
camels_03049800,[0.01050763]
camels_03050000,[0.39254333]
camels_03066000,[0.34469624]
camels_03069500,[0.35299884]
camels_03070500,[0.41548569]
camels_03076600,[0.723573]
camels_03078000,[0.70098537]
camels_03140000,[0.53687072]
camels_03144000,[0.58707182]
camels_03159540,[0.50278536]
camels_03161000,[0.68629021]
camels_03164000,[-1.62168352]
camels_03165000,[0.70934202]
camels_03170000,[0.76303925]
camels_03173000,[0.69306776]
camels_03180500,[0.65347144]
camels_03182500,[-2.17800258]
camels_03186500,[0.31795022]
camels_03187500,[0.52958508]
camels_03213700,[0.68248508]
camels_03237280,[0.23809212]
camels_03237500,[0.54833697]
camels_03238500,[0.42319477]
camels_03241500,[0.63439639]
camels_03280700,[0.58291487]
camels_03281100,[-0.01279744]
camels_03281500,[0.49154301]
camels_03285000,[0.44536828]
camels_03291780,[0.49857269]
camels_03300400,[0.57492059]
camels_03338780,[0.435288]
camels_03340800,[0.56464589]
camels_03346000,[-0.9197117]
camels_03357350,[0.48902377]
camels_03364500,[0.50326207]
camels_03366500,[0.53278756]
camels_03368000,[0.69793617]
camels_03384450,[0.25753728]
camels_03439000,[0.45385989]
camels_03450000,[0.52011384]
camels_03455500,[0.52848779]
camels_03456500,[0.64949935]
camels_03460000,[0.52934456]
camels_03463300,[0.4200664]
camels_03471500,[0.67787634]
camels_03473000,[0.77789863]
camels_03479000,[0.40656713]
camels_03488000,[0.73154907]
camels_03498500,[0.3866695]
camels_03500000,[0.82496216]
camels_03500240,[0.50232411]
camels_03504000,[0.61807081]
camels_03574500,[0.41357074]
camels_03592718,[0.67572667]
camels_03604000,[-0.27098506]
camels_04015330,[0.58073009]
camels_04024430,[0.63770172]
camels_04027000,[0.26594108]
camels_04040500,[-1.20787652]
camels_04043050,[0.03104826]
camels_04045500,[-2.39376385]
camels_04056500,[0.71107244]
camels_04057510,[0.89974994]
camels_04057800,[-1.85002614]
camels_04059500,[0.67122602]
camels_04063700,[0.47024516]
camels_04074950,[0.64700423]
camels_04105700,[-0.10010826]
camels_04115265,[-0.40559955]
camels_04122200,[0.7568835]
camels_04122500,[0.83181571]
camels_04124000,[0.72252298]
camels_04127918,[0.54718825]
camels_04127997,[0.37167645]
camels_04161580,[-0.11464139]
camels_04185000,[0.69306414]
camels_04196800,[0.53127678]
camels_04197100,[0.54467854]
camels_04197170,[0.51415969]
camels_04213000,[0.40538507]
camels_04213075,[0.55039022]
camels_04216418,[0.8370233]
camels_04221000,[0.85118448]
camels_04224775,[0.46844494]
camels_04233000,[0.82133193]
camels_04256000,[0.79915891]
camels_04296000,[0.72467334]
camels_05056000,[0.10798069]
camels_05057000,[0.42599818]
camels_05057200,[-0.21439752]
camels_05062500,[0.65644775]
camels_05087500,[-2.64474527]
camels_05120500,[-3.69520679]
camels_05123400,[-0.96830653]
camels_05129115,[-0.55229057]
camels_05131500,[-9.26992666]
camels_05291000,[0.20291758]
camels_05362000,[0.5621307]
camels_05393500,[0.72679241]
camels_05399500,[0.14089438]
camels_05408000,[-0.25031903]
camels_05412500,[0.50480289]
camels_05413500,[0.72795308]
camels_05414000,[0.5740114]
camels_05444000,[0.59053441]
camels_05454000,[0.33107092]
camels_05458000,[0.46272454]
camels_05466500,[0.33909987]
camels_05487980,[0.62634281]
camels_05488200,[0.38867053]
camels_05489000,[0.65409647]
camels_05495000,[0.47882888]
camels_05495500,[0.49356664]
camels_05501000,[-0.62090818]
camels_05503800,[-3.48802105]
camels_05507600,[0.31037132]
camels_05508805,[-0.22736367]
camels_05514500,[-0.05025]
camels_05525500,[0.62959738]
camels_05556500,[0.6159522]
camels_05584500,[0.49177055]
camels_05585000,[0.50785356]
camels_05591550,[0.55854486]
camels_05592050,[0.47243173]
