gauge_id,KGE
camels_01013500,[0.51246113]
camels_01022500,[0.6035879]
camels_01030500,[-0.12334193]
camels_01031500,[0.75741943]
camels_01047000,[0.85648153]
camels_01052500,[0.65325419]
camels_01054200,[0.65980687]
camels_01055000,[0.74513954]
camels_01057000,[0.87751222]
camels_01073000,[0.02041682]
camels_01078000,[0.79286878]
camels_01118300,[0.50755591]
camels_01121000,[0.76187897]
camels_01123000,[0.83370765]
camels_01134500,[0.74487718]
camels_01137500,[0.84151067]
camels_01139000,[0.90535461]
camels_01139800,[0.6711394]
camels_01142500,[0.78553835]
camels_01144000,[0.70432378]
camels_01162500,[0.71432291]
camels_01169000,[0.78570041]
camels_01170100,[0.79014223]
camels_01181000,[0.80048233]
camels_01187300,[0.69905336]
camels_01195100,[0.64949624]
camels_01333000,[0.43580801]
camels_01350000,[0.69220613]
camels_01350080,[0.77282063]
camels_01350140,[0.75415923]
camels_01365000,[0.71890869]
camels_01411300,[0.70547365]
camels_01413500,[0.84262515]
camels_01414500,[0.72495575]
camels_01415000,[0.84587897]
camels_01423000,[0.83478269]
camels_01434025,[0.6760727]
camels_01435000,[0.72829643]
camels_01439500,[0.6858885]
camels_01440000,[0.66977408]
camels_01440400,[0.75940951]
camels_01451800,[0.68636441]
camels_01466500,[-0.73795451]
camels_01484100,[0.62568208]
camels_01485500,[0.41858626]
camels_01486000,[0.65093987]
camels_01487000,[0.75589692]
camels_01491000,[0.4388783]
camels_01510000,[0.73333779]
camels_01516500,[0.66520195]
camels_01518862,[0.72319303]
camels_01532000,[0.70171593]
camels_01539000,[0.75555709]
camels_01542810,[0.68503618]
camels_01543000,[0.78064321]
camels_01543500,[0.83869563]
camels_01544500,[0.70629888]
camels_01545600,[0.72910754]
camels_01547700,[0.76418895]
camels_01548500,[0.88402955]
camels_01549500,[0.70959752]
camels_01550000,[0.73761037]
camels_01552000,[0.84881438]
camels_01552500,[0.74110585]
camels_01557500,[0.68726575]
camels_01567500,[0.71217528]
camels_01568000,[0.63970206]
camels_01580000,[0.78009947]
camels_01583500,[0.54115097]
camels_01586610,[0.66692843]
camels_01591400,[0.41422022]
camels_01594950,[0.74584491]
camels_01596500,[0.62040942]
camels_01605500,[0.58860572]
camels_01606500,[0.72995959]
camels_01613050,[0.65479251]
camels_01620500,[0.29033845]
camels_01632000,[0.58432253]
camels_01632900,[0.76121228]
camels_01634500,[0.58696049]
camels_01638480,[0.58480067]
camels_01639500,[0.58418399]
camels_01644000,[0.7214214]
camels_01658500,[0.54615675]
camels_01664000,[0.53166105]
camels_01666500,[0.6856697]
camels_01667500,[0.65714728]
camels_01669000,[0.50862091]
camels_01669520,[0.44336131]
camels_02011400,[0.49773183]
camels_02011460,[0.34088763]
camels_02013000,[0.40216833]
camels_02014000,[0.78890802]
camels_02015700,[0.61242187]
camels_02016000,[0.73872905]
camels_02017500,[0.65338481]
camels_02018000,[0.72260023]
camels_02027000,[0.70545509]
camels_02027500,[0.49753015]
camels_02028500,[0.55280624]
camels_02038850,[0.63318931]
camels_02046000,[0.58590313]
camels_02051000,[0.58655331]
camels_02051500,[0.71519237]
camels_02053200,[-0.02779221]
camels_02053800,[0.43697311]
camels_02055100,[0.62754334]
camels_02056900,[0.72726215]
camels_02059500,[0.63928628]
camels_02064000,[0.75547652]
camels_02065500,[0.81152399]
camels_02069700,[0.66726021]
camels_02070000,[0.76955591]
camels_02074500,[0.72824685]
camels_02077200,[0.46500343]
camels_02081500,[0.65320543]
camels_02082950,[0.55573271]
camels_02092500,[0.27182428]
camels_02096846,[0.430308]
camels_02102908,[0.27792037]
