gauge_id,KGE
camels_01013500,[-0.46240846]
camels_01022500,[0.40378069]
camels_01030500,[-0.77402692]
camels_01031500,[0.77710495]
camels_01047000,[0.91068384]
camels_01052500,[0.74154742]
camels_01054200,[0.62448779]
camels_01055000,[0.78335588]
camels_01057000,[0.82394801]
camels_01073000,[-1.44249147]
camels_01078000,[0.86524333]
camels_01118300,[0.50278684]
camels_01121000,[0.38425199]
camels_01123000,[0.14233398]
camels_01134500,[0.79201381]
camels_01137500,[0.81585501]
camels_01139000,[0.82289702]
camels_01139800,[0.0547508]
camels_01142500,[0.84072361]
camels_01144000,[0.64762701]
camels_01162500,[0.78649724]
camels_01169000,[0.75375748]
camels_01170100,[0.43741392]
camels_01181000,[0.80922647]
camels_01187300,[0.72082227]
camels_01195100,[0.55207247]
camels_01333000,[0.7450383]
camels_01350000,[0.66996425]
camels_01350080,[0.77472742]
camels_01350140,[0.72996771]
camels_01365000,[0.69439121]
camels_01411300,[0.34759962]
camels_01413500,[0.84933028]
camels_01414500,[0.72384633]
camels_01415000,[0.83903184]
camels_01423000,[0.83691924]
camels_01434025,[0.6764052]
camels_01435000,[0.703892]
camels_01439500,[0.71521018]
camels_01440000,[0.60547273]
camels_01440400,[0.73963213]
camels_01451800,[0.68733973]
camels_01466500,[-1.62615883]
camels_01484100,[0.56852231]
camels_01485500,[0.39298373]
camels_01486000,[0.62865692]
camels_01487000,[0.67140099]
camels_01491000,[0.45438566]
camels_01510000,[0.69932972]
camels_01516500,[0.65804877]
camels_01518862,[0.75178125]
camels_01532000,[0.67286185]
camels_01539000,[0.765837]
camels_01542810,[0.67629535]
camels_01543000,[0.80380291]
camels_01543500,[0.84227415]
camels_01544500,[0.7528425]
camels_01545600,[0.81943846]
camels_01547700,[0.7768343]
camels_01548500,[0.88616496]
camels_01549500,[0.7529552]
camels_01550000,[0.7829828]
camels_01552000,[0.872849]
camels_01552500,[0.75145286]
camels_01557500,[0.78778479]
camels_01567500,[0.71614743]
camels_01568000,[0.63065614]
camels_01580000,[0.7295357]
camels_01583500,[0.46876043]
camels_01586610,[0.60764465]
camels_01591400,[0.4087919]
camels_01594950,[0.76463262]
camels_01596500,[0.64145768]
camels_01605500,[0.58749524]
