gauge_id,KGE
camels_01013500,[0.14695696]
camels_01022500,[0.74172785]
camels_01030500,[-0.24863229]
camels_01031500,[0.75602496]
camels_01047000,[0.8904416]
camels_01052500,[0.7153082]
camels_01054200,[0.6420288]
camels_01055000,[0.80677865]
camels_01057000,[0.90415773]
camels_01073000,[-0.00016781]
camels_01078000,[0.87349026]
camels_01118300,[0.44145522]
camels_01121000,[0.77651814]
camels_01123000,[0.88840086]
camels_01134500,[0.7452862]
camels_01137500,[0.837923]
camels_01139000,[0.82996955]
camels_01139800,[0.82598112]
camels_01142500,[0.86149315]
camels_01144000,[0.84260495]
camels_01162500,[0.82005765]
camels_01169000,[0.78671298]
camels_01170100,[0.85609197]
camels_01181000,[0.80019253]
camels_01187300,[0.69990456]
camels_01195100,[0.64552356]
camels_01333000,[0.4956964]
camels_01350000,[0.73534578]
camels_01350080,[0.81209239]
camels_01350140,[0.78363593]
camels_01365000,[0.72903097]
camels_01411300,[0.63986442]
camels_01413500,[0.87166942]
camels_01414500,[0.76077866]
camels_01415000,[0.83373334]
camels_01423000,[0.85583678]
camels_01434025,[0.69731739]
camels_01435000,[0.78789062]
camels_01439500,[0.79564595]
camels_01440000,[0.80780348]
camels_01440400,[0.76381764]
camels_01451800,[0.50217467]
camels_01466500,[-1.05757532]
camels_01484100,[0.69122579]
camels_01485500,[0.50712755]
camels_01486000,[0.58425692]
camels_01487000,[0.78055201]
camels_01491000,[0.4432146]
camels_01510000,[0.62894674]
camels_01516500,[0.68579133]
camels_01518862,[0.76535635]
camels_01532000,[0.83071411]
camels_01539000,[0.80583427]
camels_01542810,[0.69824896]
camels_01543000,[0.84291262]
camels_01543500,[0.88420176]
camels_01544500,[0.81651279]
camels_01545600,[0.81052206]
camels_01547700,[0.78779904]
camels_01548500,[0.89798991]
camels_01549500,[0.76678486]
camels_01550000,[0.81482309]
camels_01552000,[0.87691791]
camels_01552500,[0.76305072]
camels_01557500,[0.83153047]
camels_01567500,[0.71095535]
camels_01568000,[0.75273287]
camels_01580000,[0.75481317]
camels_01583500,[0.58635211]
camels_01586610,[0.64035474]
camels_01591400,[0.53780446]
camels_01594950,[0.7760471]
camels_01596500,[0.62140324]
camels_01605500,[0.69079066]
camels_01606500,[0.77955454]
camels_01613050,[0.69641377]
camels_01620500,[0.25452695]
camels_01632000,[0.63362296]
camels_01632900,[0.77568279]
camels_01634500,[0.63740295]
camels_01638480,[0.62395406]
camels_01639500,[0.52156078]
camels_01644000,[0.78628268]
camels_01658500,[0.42712544]
camels_01664000,[0.66120491]
camels_01666500,[0.60439802]
camels_01667500,[0.43339879]
camels_01669000,[0.53090083]
camels_01669520,[0.22308947]
camels_02011400,[0.74275991]
camels_02011460,[0.1937557]
camels_02013000,[0.36083762]
camels_02014000,[0.76324221]
camels_02015700,[0.65333794]
camels_02016000,[0.76033663]
camels_02017500,[0.51496945]
camels_02018000,[0.75323041]
camels_02027000,[0.73503272]
camels_02027500,[0.63005544]
camels_02028500,[0.57318175]
camels_02038850,[0.71293158]
camels_02046000,[0.62193067]
camels_02051000,[0.65270886]
camels_02051500,[0.75505349]
camels_02053200,[0.18057719]
camels_02053800,[0.59486238]
camels_02055100,[0.51141064]
camels_02056900,[0.77247341]
camels_02059500,[0.72305871]
camels_02064000,[0.76033624]
camels_02065500,[0.78949301]
camels_02069700,[0.70116627]
camels_02070000,[0.79997297]
camels_02074500,[0.7412688]
camels_02077200,[0.50063501]
camels_02081500,[0.6191573]
camels_02082950,[0.61163814]
camels_02092500,[0.22641742]
camels_02096846,[0.46738983]
camels_02102908,[-0.03133519]
camels_02108000,[0.35210395]
camels_02111180,[0.64784891]
camels_02111500,[0.86835247]
camels_02112120,[0.82029299]
camels_02112360,[0.81412653]
camels_02118500,[0.68162062]
camels_02125000,[0.5087782]
camels_02128000,[0.49462221]
camels_02137727,[0.73589958]
camels_02140991,[0.58408774]
camels_02143000,[0.65377497]
camels_02143040,[0.61814322]
camels_02149000,[0.77834192]
camels_02152100,[0.71339858]
camels_02177000,[0.73344361]
camels_02178400,[0.79243666]
camels_02193340,[0.37019802]
camels_02196000,[-0.13247237]
camels_02198100,[0.4422776]
camels_02202600,[0.28498096]
camels_02212600,[0.33093297]
camels_02215100,[0.67699494]
camels_02216180,[0.48938476]
camels_02221525,[0.63211833]
camels_02231000,[-0.09413784]
camels_02231342,[0.59101949]
camels_02235200,[-0.54745121]
camels_02245500,[0.42864474]
camels_02246000,[0.47778062]
camels_02296500,[0.59252923]
camels_02297155,[0.13986581]
camels_02297310,[0.55816006]
camels_02298123,[0.5649587]
camels_02298608,[0.52664771]
camels_02299950,[0.57705708]
camels_02300700,[0.1928292]
camels_02310947,[-0.24843371]
camels_02312200,[0.51015374]
camels_02314500,[0.52520418]
camels_02315500,[0.5830109]
camels_02324400,[0.40464526]
camels_02327100,[0.02227917]
camels_02342933,[0.4141108]
camels_02349900,[0.51299393]
camels_02350900,[0.73757633]
camels_02361000,[0.48056702]
camels_02363000,[0.49264288]
camels_02369800,[0.48118622]
camels_02371500,[0.52958676]
camels_02372250,[0.49915307]
camels_02374500,[0.72771278]
camels_02381600,[0.28249361]
camels_02384540,[0.50120376]
camels_02395120,[0.44115347]
camels_02408540,[0.63923392]
camels_02415000,[0.44825207]
camels_02422500,[0.71594631]
camels_02427250,[0.43881381]
camels_02430085,[0.74632258]
camels_02430615,[0.77829483]
camels_02450250,[0.52824242]
camels_02464000,[0.5688748]
camels_02464146,[0.62815433]
camels_02464360,[0.77846537]
camels_02465493,[0.45808042]
camels_02469800,[0.53148504]
camels_02472000,[0.32986411]
camels_02472500,[0.50721927]
camels_02479155,[0.53527176]
camels_02479300,[0.71324051]
camels_02479560,[0.42788162]
camels_02481000,[0.54606326]
camels_02481510,[0.62013368]
camels_03010655,[0.78514484]
camels_03011800,[0.80714102]
camels_03015500,[0.76149478]
camels_03021350,[0.66344643]
camels_03026500,[0.70110305]
camels_03028000,[0.74192494]
camels_03049000,[-2.38639733]
camels_03049800,[0.20929023]
camels_03050000,[0.60407511]
camels_03066000,[0.52459416]
camels_03069500,[0.57345884]
camels_03070500,[0.65233261]
camels_03076600,[0.72428054]
camels_03078000,[0.80368453]
camels_03140000,[0.63981421]
camels_03144000,[0.6126128]
camels_03159540,[0.62678575]
camels_03161000,[0.83217772]
camels_03164000,[0.61878427]
camels_03165000,[0.73103932]
camels_03170000,[0.68966208]
camels_03173000,[0.41893593]
camels_03180500,[0.61796303]
camels_03182500,[-0.67634511]
camels_03186500,[0.68526775]
camels_03187500,[0.57722559]
camels_03213700,[0.71490018]
camels_03237280,[0.59781501]
camels_03237500,[0.55854577]
camels_03238500,[0.66072207]
camels_03241500,[0.70607154]
camels_03280700,[0.50984501]
camels_03281100,[0.72714703]
camels_03281500,[0.58750982]
camels_03285000,[0.56128937]
camels_03291780,[0.64525135]
camels_03300400,[0.57612157]
camels_03338780,[0.4015194]
camels_03340800,[0.57149105]
camels_03346000,[-0.55160309]
camels_03357350,[0.5966789]
camels_03364500,[0.70691197]
camels_03366500,[0.67142364]
camels_03368000,[0.65688099]
camels_03384450,[0.34546383]
camels_03439000,[0.53907881]
camels_03450000,[0.54235386]
camels_03455500,[0.49830765]
camels_03456500,[0.64728012]
camels_03460000,[0.47937856]
camels_03463300,[0.42057923]
camels_03471500,[0.6552805]
camels_03473000,[0.74179956]
camels_03479000,[0.27192442]
camels_03488000,[0.6934316]
camels_03498500,[0.3775808]
camels_03500000,[0.78177776]
camels_03500240,[0.59652941]
camels_03504000,[0.63749967]
camels_03574500,[0.60225039]
camels_03592718,[0.67225126]
camels_03604000,[0.4326833]
camels_04015330,[0.43353249]
camels_04024430,[0.36289605]
camels_04027000,[0.36431304]
camels_04040500,[0.62833864]
camels_04043050,[0.31027468]
camels_04045500,[-5.39844747]
camels_04056500,[-0.12238554]
camels_04057510,[0.63955404]
camels_04057800,[-0.5177848]
camels_04059500,[0.47412835]
camels_04063700,[0.81599894]
camels_04074950,[0.64073276]
camels_04105700,[-0.67296033]
camels_04115265,[0.5172753]
camels_04122200,[0.79105092]
camels_04122500,[0.84066031]
camels_04124000,[0.71013912]
camels_04127918,[0.379522]
camels_04127997,[-0.03893124]
camels_04161580,[-0.32997521]
camels_04185000,[0.4253239]
camels_04196800,[0.61768583]
camels_04197100,[0.65029766]
camels_04197170,[0.57732818]
camels_04213000,[0.43548813]
camels_04213075,[0.6301554]
camels_04216418,[0.78939283]
camels_04221000,[0.86142302]
camels_04224775,[0.81416134]
camels_04233000,[0.76906945]
camels_04256000,[0.86579486]
camels_04296000,[0.73847181]
camels_05056000,[0.77849237]
camels_05057000,[0.65887183]
camels_05057200,[-0.07648185]
camels_05062500,[0.23158923]
