gauge_id,KGE
camels_01013500,0.40966481
camels_01022500,0.6542456
camels_01030500,0.32385452
camels_01031500,0.73182522
camels_01047000,0.89995943
camels_01052500,0.75470002
camels_01054200,0.65768192
camels_01055000,0.23467692
camels_01057000,0.88716132
camels_01073000,0.48846477
camels_01078000,0.6683819
camels_01118300,0.46186063
camels_01121000,0.73708632
camels_01123000,0.85454803
camels_01134500,0.8445489
camels_01137500,0.83175945
camels_01139000,0.89658861
camels_01139800,0.7434125
camels_01142500,0.82493117
camels_01144000,0.75606935
camels_01162500,0.7435609
camels_01169000,0.78531018
camels_01170100,0.92588336
camels_01181000,0.80339868
camels_01187300,0.67271977
camels_01195100,0.31006103
camels_01333000,-0.27045154
camels_01350000,0.67261326
camels_01350080,0.7352468
camels_01350140,0.75248842
camels_01365000,0.6830154
camels_01411300,0.68318526
camels_01413500,0.8202191
camels_01414500,0.7501111
camels_01415000,0.82730471
camels_01423000,0.8368029
camels_01434025,0.68225782
camels_01435000,0.73881994
camels_01439500,0.7365543
camels_01440000,0.73220347
camels_01440400,0.7729628
camels_01451800,0.67890787
camels_01466500,0.00636813
camels_01484100,0.6708541
camels_01485500,0.4886242
camels_01486000,0.59858524
camels_01487000,0.77447836
camels_01491000,0.43436684
camels_01510000,0.70975253
camels_01516500,0.65006722
camels_01518862,0.7310276
camels_01532000,0.73620277
camels_01539000,0.67058278
camels_01542810,0.70873753
camels_01543000,0.80169509
camels_01543500,0.80323896
camels_01544500,0.73779903
camels_01545600,0.76494721
camels_01547700,0.69210738
camels_01548500,0.85515677
camels_01549500,0.74318068
camels_01550000,0.72953777
camels_01552000,0.82926151
camels_01552500,0.66889986
camels_01557500,0.70951383
camels_01567500,0.69966385
camels_01568000,0.61072918
camels_01580000,0.77305061
camels_01583500,0.60944215
camels_01586610,0.62283929
camels_01591400,0.06356826
camels_01594950,0.74444992
camels_01596500,0.69174802
camels_01605500,0.74103332
camels_01606500,0.57940449
camels_01613050,0.59991227
camels_01620500,0.25198861
camels_01632000,0.61990301
camels_01632900,0.73769541
camels_01634500,0.58003635
camels_01638480,0.48438143
camels_01639500,0.56161747
camels_01644000,0.7503629
camels_01658500,0.54238912
camels_01664000,0.60889628
camels_01666500,0.69383258
camels_01667500,0.65704117
camels_01669000,0.50454512
camels_01669520,0.4246165
camels_02011400,0.49122472
camels_02011460,0.37609119
camels_02013000,0.49621707
camels_02014000,0.80329726
camels_02015700,0.62240297
camels_02016000,0.73834199
camels_02017500,0.63707188
camels_02018000,0.731225
camels_02027000,0.76434352
camels_02027500,0.53829124
camels_02028500,0.56122412
camels_02038850,0.66149203
camels_02046000,0.5862176
camels_02051000,0.63880469
camels_02051500,0.75268933
camels_02053200,-0.12522544
camels_02053800,0.64015811
camels_02055100,0.62257774
camels_02056900,0.68810225
camels_02059500,0.66487678
camels_02064000,0.72064674
camels_02065500,0.7820623
camels_02069700,0.64892329
camels_02070000,0.74039971
camels_02074500,0.72631563
camels_02077200,0.45657231
camels_02081500,0.65185349
camels_02082950,0.57625537
camels_02092500,0.15748359
camels_02096846,0.46964491
camels_02102908,0.41442181
camels_02108000,-1.45933874
camels_02111180,0.69734945
camels_02111500,0.80993322
camels_02112120,0.75628967
camels_02112360,0.79606048
camels_02118500,0.67557055
camels_02125000,0.46243369
camels_02128000,0.51951186
camels_02137727,0.72120918
camels_02140991,0.58576032
camels_02143000,0.65871367
camels_02143040,0.47813489
camels_02149000,0.78280436
camels_02152100,0.72370404
camels_02177000,0.54208445
camels_02178400,0.84224674
camels_02193340,0.47971173
camels_02196000,-0.34636552
camels_02198100,0.3507849
camels_02202600,0.11518337
camels_02212600,0.35300701
camels_02215100,0.61044879
camels_02216180,0.42617226
camels_02221525,0.77704142
camels_02231000,-0.55301428
camels_02231342,0.59402878
camels_02235200,-0.16025087
camels_02245500,0.23067126
camels_02246000,0.18982677
camels_02296500,0.55841156
camels_02297155,0.12704671
camels_02297310,0.55645142
camels_02298123,0.61339435
camels_02298608,0.56676973
camels_02299950,0.48069581
camels_02300700,0.08039496
camels_02310947,-0.28637084
camels_02312200,0.46553312
camels_02314500,0.22836205
camels_02315500,0.57473413
camels_02324400,0.4996537
camels_02327100,0.06623691
camels_02342933,0.4066417
camels_02349900,0.50679759
camels_02350900,0.67952059
camels_02361000,0.49396119
camels_02363000,0.43486294
camels_02369800,0.4781384
camels_02371500,0.46213333
camels_02372250,0.42190746
camels_02374500,0.68791983
camels_02381600,0.39888462
camels_02384540,0.4358895
camels_02395120,0.5896153
camels_02408540,0.52966238
camels_02415000,0.35046016
camels_02422500,0.60329737
camels_02427250,0.49551875
camels_02430085,0.75907062
camels_02430615,0.77832314
camels_02450250,0.47377044
camels_02464000,0.56454099
camels_02464146,0.70353667
camels_02464360,0.73679285
camels_02465493,0.59829595
camels_02469800,0.5422858
camels_02472000,0.43664608
camels_02472500,0.48105081
camels_02479155,0.4802957
camels_02479300,0.32383701
camels_02479560,0.3481817
camels_02481000,0.48839088
camels_02481510,0.62565455
camels_03010655,0.80656737
camels_03011800,0.81930778
camels_03015500,0.73920581
camels_03021350,0.67687893
camels_03026500,0.71780645
camels_03028000,0.74138993
camels_03049000,-2.82457285
camels_03049800,-2.53242822
camels_03050000,0.50504805
camels_03066000,0.48680174
camels_03069500,0.65229559
camels_03070500,0.59238853
camels_03076600,0.76039455
camels_03078000,0.77455531
camels_03140000,0.57282731
camels_03144000,0.6266155
camels_03159540,0.56723931
camels_03161000,0.82211487
camels_03164000,0.32743565
camels_03165000,0.6273676
camels_03170000,0.64713646
camels_03173000,0.70517687
camels_03180500,0.69390101
camels_03182500,0.14858007
camels_03186500,0.67722532
camels_03187500,0.60813987
camels_03213700,0.72703837
camels_03237280,0.57100295
camels_03237500,0.39673732
camels_03238500,0.5096005
camels_03241500,0.66372811
camels_03280700,0.60543363
camels_03281100,0.65805297
camels_03281500,0.68356279
camels_03285000,0.4537463
camels_03291780,0.62403674
camels_03300400,0.55434006
camels_03338780,0.38424391
camels_03340800,0.59447103
camels_03346000,-1.48286352
camels_03357350,0.56771877
camels_03364500,0.70002165
camels_03366500,0.47499259
camels_03368000,0.63447973
camels_03384450,0.39771325
camels_03439000,0.60712886
camels_03450000,0.53254058
camels_03455500,0.5469256
camels_03456500,0.5084329
camels_03460000,0.36557153
camels_03463300,0.38559295
camels_03471500,0.56404553
camels_03473000,0.36447169
camels_03479000,0.27448991
camels_03488000,0.71861313
camels_03498500,0.47606655
camels_03500000,0.79468833
camels_03500240,0.58826224
camels_03504000,0.62832887
camels_03574500,0.65511676
camels_03592718,0.66260134
camels_03604000,0.51537516
camels_04015330,0.40266619
camels_04024430,0.56136359
camels_04027000,0.26271773
camels_04040500,0.49692942
camels_04043050,0.13482425
camels_04045500,-1.41266086
camels_04056500,0.7980526
camels_04057510,0.62105591
camels_04057800,0.64417574
camels_04059500,0.42306473
camels_04063700,0.68675361
camels_04074950,0.62593835
camels_04105700,-0.71232016
camels_04115265,0.24168022
camels_04122200,0.76902521
camels_04122500,0.83862347
camels_04124000,0.63725558
camels_04127918,0.54202366
camels_04127997,0.03547712
camels_04161580,0.07689028
camels_04185000,0.49019748
camels_04196800,0.57562912
camels_04197100,0.69545821
camels_04197170,0.53726821
camels_04213000,0.53370037
camels_04213075,0.49346753
camels_04216418,0.77687665
camels_04221000,0.85320528
camels_04224775,0.75517033
camels_04233000,0.70790239
camels_04256000,0.86874167
camels_04296000,0.79838773
camels_05056000,0.75416133
camels_05057000,0.57318125
camels_05057200,-0.14073146
camels_05062500,0.34497602
camels_05087500,-1.53959208
camels_05120500,-0.50449609
camels_05123400,-0.85942116
camels_05129115,0.46316516
camels_05131500,-0.5404258
camels_05291000,0.50194344
camels_05362000,0.50719178
camels_05393500,0.70303147
camels_05399500,0.32402765
camels_05408000,0.44138887
camels_05412500,0.52622163
camels_05413500,0.47954281
camels_05414000,0.58160201
camels_05444000,0.59471137
camels_05454000,0.44418175
camels_05458000,0.36825259
camels_05466500,0.57465944
camels_05487980,0.68841954
camels_05488200,0.53548674
camels_05489000,0.59003308
camels_05495000,0.36426491
camels_05495500,0.4827334
camels_05501000,-0.20699233
camels_05503800,-0.00028217
camels_05507600,-0.41066709
camels_05508805,0.3817006
camels_05514500,0.4447607
camels_05525500,0.59381969
camels_05556500,0.57073163
camels_05584500,0.55794746
camels_05585000,0.54313781
camels_05591550,0.44720293
camels_05592050,0.50527569
camels_05592575,-0.43460054
camels_05593575,-0.0278057
camels_05593900,0.46586579
camels_05595730,0.34624062
camels_06037500,-1.35538498
camels_06043500,0.64617283
camels_06154410,-0.17062383
camels_06188000,0.71018944
camels_06191500,0.7765673
camels_06221400,0.39193513
camels_06224000,0.61149173
camels_06278300,0.46676927
camels_06280300,0.84181881
camels_06289000,0.32422364
camels_06291500,0.09220418
camels_06311000,0.4680477
camels_06332515,0.22428522
camels_06339100,0.15994876
camels_06339500,0.53955589
camels_06344600,-1.87796278
camels_06350000,0.31946649
camels_06352000,0.28200248
camels_06353000,0.4236769
camels_06354000,0.68037612
camels_06360500,0.22247235
camels_06404000,0.31755993
camels_06406000,-1.43474765
camels_06408700,-0.5813349
camels_06409000,-1.82152706
camels_06431500,0.19947337
camels_06440200,-0.77995145
camels_06441500,-4.41538018
camels_06447000,0.01642411
camels_06447500,0.39233606
camels_06450500,0.40256668
camels_06452000,0.42142937
camels_06453600,-3.19179456
camels_06464500,-0.12740735
camels_06468170,0.66631763
camels_06468250,0.40248909
camels_06470800,0.21003806
camels_06477500,0.12004154
camels_06479215,0.52057957
camels_06479438,0.57990069
camels_06601000,0.39893862
camels_06614800,0.77940747
camels_06622700,0.26178321
camels_06623800,0.53596396
camels_06632400,0.08803388
camels_06746095,0.26762503
camels_06784000,0.46818759
camels_06803510,0.4776397
camels_06803530,0.56444869
camels_06814000,0.68060386
camels_06847900,-4.63850869
camels_06853800,0.46613521
camels_06876700,0.39602491
camels_06878000,0.50135825
camels_06879650,0.30519246
camels_06885500,0.66658804
camels_06888500,0.63470799
camels_06889200,0.68914408
camels_06889500,0.7378918
camels_06892000,0.47718207
camels_06903400,0.52412456
camels_06906800,0.27129403
camels_06910800,0.60231269
camels_06911900,0.5924487
camels_06917000,0.53836419
camels_06918460,0.63349311
camels_06919500,0.4182962
camels_06921070,0.65049117
camels_06921200,0.62476651
camels_06934000,0.54649261
camels_07014500,0.51059387
camels_07056000,0.41487342
camels_07057500,0.74642501
camels_07060710,0.276447
camels_07066000,0.75932695
camels_07067000,0.88446535
camels_07068000,0.76751709
camels_07071500,0.65908779
camels_07083000,-1.28395387
camels_07142300,-2.12993244
camels_07145700,0.2844684
camels_07148400,0.53376809
camels_07149000,0.38628796
camels_07151500,0.47169137
camels_07167500,0.3987686
camels_07180500,0.50100278
camels_07184000,0.43907434
camels_07195800,0.53079961
camels_07196900,0.48490524
camels_07197000,0.58434529
camels_07208500,-4.14917901
camels_07226500,-3.08477568
camels_07261000,0.5540659
camels_07263295,0.65174936
camels_07290650,0.24810138
camels_07291000,0.38297994
camels_07292500,0.51941021
camels_07295000,0.2302865
camels_07299670,-0.02718825
camels_07301410,0.44026328
camels_07301500,0.2700734
camels_07315200,0.45655629
camels_07315700,0.57798447
camels_07335700,0.52595894
