gauge_id,KGE
camels_01013500,[0.2883359]
camels_01022500,[0.68401951]
camels_01030500,[0.42891935]
camels_01031500,[0.75050192]
camels_01047000,[0.87603698]
camels_01052500,[0.68040247]
camels_01054200,[0.66389656]
camels_01055000,[0.77606436]
camels_01057000,[0.87780089]
camels_01073000,[0.36152618]
camels_01078000,[0.80356831]
camels_01118300,[0.49470201]
camels_01121000,[0.57065429]
camels_01123000,[0.80891339]
camels_01134500,[0.70935809]
camels_01137500,[0.82691249]
camels_01139000,[0.89929876]
camels_01139800,[0.77557571]
camels_01142500,[0.80845254]
camels_01144000,[0.79563717]
camels_01162500,[0.74684177]
camels_01169000,[0.79700167]
camels_01170100,[0.85870109]
camels_01181000,[0.77287201]
camels_01187300,[0.68113817]
camels_01195100,[0.68069014]
camels_01333000,[0.68117931]
camels_01350000,[0.69250363]
camels_01350080,[0.76006398]
camels_01350140,[0.70578037]
camels_01365000,[0.69529762]
camels_01411300,[0.12930624]
camels_01413500,[0.86314039]
camels_01414500,[0.76732523]
camels_01415000,[0.82538862]
camels_01423000,[0.85374448]
camels_01434025,[0.68200227]
camels_01435000,[0.78357652]
camels_01439500,[0.7506358]
camels_01440000,[0.64133816]
camels_01440400,[0.76899334]
camels_01451800,[0.74359232]
camels_01466500,[-0.85027216]
camels_01484100,[0.53592566]
camels_01485500,[-0.03085714]
camels_01486000,[0.5882157]
camels_01487000,[0.76648436]
camels_01491000,[0.43347043]
camels_01510000,[0.7507757]
camels_01516500,[0.62642058]
camels_01518862,[0.68698137]
camels_01532000,[0.63712701]
camels_01539000,[0.81439914]
camels_01542810,[0.69187432]
camels_01543000,[0.8048757]
camels_01543500,[0.85033052]
camels_01544500,[0.7605664]
camels_01545600,[0.85029098]
camels_01547700,[0.76218633]
camels_01548500,[0.8971645]
camels_01549500,[0.62745089]
camels_01550000,[0.78786899]
camels_01552000,[0.87299788]
camels_01552500,[0.73513489]
camels_01557500,[0.78153013]
camels_01567500,[0.68665552]
camels_01568000,[0.58432104]
camels_01580000,[0.78737747]
camels_01583500,[0.55881766]
camels_01586610,[0.64545697]
camels_01591400,[0.5336383]
camels_01594950,[0.75415241]
camels_01596500,[0.65814143]
camels_01605500,[0.56936453]
camels_01606500,[0.61165248]
camels_01613050,[0.64198527]
camels_01620500,[0.30734801]
camels_01632000,[0.62177288]
camels_01632900,[0.73402662]
camels_01634500,[0.57114815]
camels_01638480,[0.56241562]
camels_01639500,[0.61536919]
camels_01644000,[0.72745117]
camels_01658500,[0.58554179]
camels_01664000,[0.52710584]
camels_01666500,[0.71518392]
camels_01667500,[0.69748232]
camels_01669000,[0.5615192]
camels_01669520,[0.49175378]
camels_02011400,[0.54856237]
camels_02011460,[0.38226273]
camels_02013000,[0.38848077]
camels_02014000,[0.81187295]
camels_02015700,[0.61875798]
camels_02016000,[0.75118545]
camels_02017500,[0.70898759]
camels_02018000,[0.6912936]
camels_02027000,[0.72165594]
camels_02027500,[0.52055355]
camels_02028500,[0.52768353]
camels_02038850,[0.64186395]
camels_02046000,[0.54558905]
camels_02051000,[0.59249231]
camels_02051500,[0.71815289]
camels_02053200,[0.13294068]
camels_02053800,[0.51884135]
camels_02055100,[0.57840558]
camels_02056900,[0.75466161]
camels_02059500,[0.63354174]
camels_02064000,[0.65538713]
camels_02065500,[0.82257224]
camels_02069700,[0.73761711]
camels_02070000,[0.75014396]
camels_02074500,[0.71836283]
camels_02077200,[0.45090653]
camels_02081500,[0.59798973]
camels_02082950,[0.49970507]
camels_02092500,[0.33183805]
camels_02096846,[0.4744666]
camels_02102908,[0.36580804]
camels_02108000,[-0.01614168]
camels_02111180,[0.58661512]
camels_02111500,[0.82389456]
camels_02112120,[0.73604321]
camels_02112360,[0.78643535]
camels_02118500,[0.67416476]
camels_02125000,[0.48169918]
camels_02128000,[0.57204221]
camels_02137727,[0.69490143]
camels_02140991,[0.57054293]
camels_02143000,[0.66252233]
camels_02143040,[0.49495345]
camels_02149000,[0.75540476]
camels_02152100,[0.67311218]
camels_02177000,[0.68409143]
camels_02178400,[0.81929263]
camels_02193340,[0.37350349]
camels_02196000,[-0.09520822]
camels_02198100,[0.36156886]
camels_02202600,[0.30521384]
camels_02212600,[0.16342245]
camels_02215100,[0.6077032]
camels_02216180,[0.49934449]
camels_02221525,[0.7345121]
camels_02231000,[-0.52160446]
camels_02231342,[0.55750249]
camels_02235200,[-0.37808188]
camels_02245500,[0.27278784]
camels_02246000,[0.22189507]
camels_02296500,[0.57264869]
camels_02297155,[0.12200727]
camels_02297310,[0.56529253]
camels_02298123,[0.58458338]
camels_02298608,[0.48802943]
camels_02299950,[0.52539206]
camels_02300700,[0.13640041]
camels_02310947,[-0.1725813]
camels_02312200,[0.45132076]
