gauge_id,KGE
camels_01013500,[0.22611621]
camels_01022500,[0.68116822]
camels_01030500,[0.31922087]
camels_01031500,[0.76035134]
camels_01047000,[0.87619224]
camels_01052500,[0.69041688]
camels_01054200,[0.66890812]
camels_01055000,[0.76867948]
camels_01057000,[0.88822789]
camels_01073000,[0.4812495]
camels_01078000,[0.80793593]
camels_01118300,[0.51461679]
camels_01121000,[0.70702307]
camels_01123000,[0.70636967]
camels_01134500,[0.71135515]
camels_01137500,[0.81341996]
camels_01139000,[0.90803224]
camels_01139800,[0.77041016]
camels_01142500,[0.8191873]
camels_01144000,[0.77191116]
camels_01162500,[0.73089896]
camels_01169000,[0.77943077]
camels_01170100,[0.86190395]
camels_01181000,[0.76671825]
camels_01187300,[0.66004173]
camels_01195100,[0.71822414]
camels_01333000,[0.38088203]
camels_01350000,[0.68678266]
camels_01350080,[0.74124575]
camels_01350140,[0.67205014]
camels_01365000,[0.70259095]
camels_01411300,[0.22057735]
camels_01413500,[0.87094084]
camels_01414500,[0.75942806]
camels_01415000,[0.83011811]
camels_01423000,[0.85874528]
camels_01434025,[0.71091622]
camels_01435000,[0.76015251]
camels_01439500,[0.74516478]
camels_01440000,[0.76882493]
camels_01440400,[0.76083347]
camels_01451800,[0.73957817]
camels_01466500,[-1.00254648]
camels_01484100,[0.62532779]
camels_01485500,[0.51536625]
camels_01486000,[0.64617723]
camels_01487000,[0.76164178]
camels_01491000,[0.44802415]
camels_01510000,[0.75581864]
camels_01516500,[0.67280586]
camels_01518862,[0.70051765]
camels_01532000,[0.75703952]
camels_01539000,[0.77347883]
camels_01542810,[0.68110406]
camels_01543000,[0.80968604]
camels_01543500,[0.83751579]
camels_01544500,[0.75707991]
camels_01545600,[0.83695503]
camels_01547700,[0.77697565]
camels_01548500,[0.88315199]
camels_01549500,[0.66850142]
camels_01550000,[0.77220846]
camels_01552000,[0.86488145]
camels_01552500,[0.72625031]
camels_01557500,[0.74935052]
camels_01567500,[0.676767]
camels_01568000,[0.61171234]
camels_01580000,[0.76716481]
camels_01583500,[0.59333586]
camels_01586610,[0.67662256]
camels_01591400,[0.52994923]
camels_01594950,[0.77039488]
camels_01596500,[0.6603363]
camels_01605500,[0.53789363]
