gauge_id,KGE
camels_01013500,[0.27957118]
camels_01022500,[0.78174844]
camels_01030500,[-0.92439475]
camels_01031500,[0.78410368]
camels_01047000,[0.92101884]
camels_01052500,[0.73273593]
camels_01054200,[0.68184009]
camels_01055000,[0.89171138]
camels_01057000,[0.90423885]
camels_01073000,[-0.61886622]
camels_01078000,[0.80245956]
camels_01118300,[0.30773793]
camels_01121000,[0.75965431]
camels_01123000,[0.86456778]
camels_01134500,[0.78500475]
camels_01137500,[0.80037713]
camels_01139000,[0.89139934]
camels_01139800,[0.73431224]
camels_01142500,[0.77132748]
camels_01144000,[0.76783099]
camels_01162500,[0.84115831]
camels_01169000,[0.76579819]
camels_01170100,[0.88580127]
camels_01181000,[0.81416105]
camels_01187300,[0.4571594]
camels_01195100,[0.59202902]
camels_01333000,[0.12757884]
camels_01350000,[0.71024038]
camels_01350080,[0.79732905]
camels_01350140,[0.51318906]
camels_01365000,[0.66371071]
camels_01411300,[0.63881468]
camels_01413500,[0.82859838]
camels_01414500,[0.76346435]
camels_01415000,[0.86449827]
camels_01423000,[0.84682088]
camels_01434025,[0.6852218]
camels_01435000,[0.73863105]
camels_01439500,[0.73297316]
camels_01440000,[0.68604887]
camels_01440400,[0.75221414]
camels_01451800,[0.3416091]
camels_01466500,[-0.3326647]
camels_01484100,[0.5989014]
camels_01485500,[0.47115037]
camels_01486000,[0.57321829]
camels_01487000,[0.74376695]
camels_01491000,[0.43072509]
camels_01510000,[0.57807677]
camels_01516500,[0.71629934]
camels_01518862,[0.76807838]
camels_01532000,[0.77814161]
camels_01539000,[0.76462911]
camels_01542810,[0.69791491]
camels_01543000,[0.82633868]
camels_01543500,[0.84988364]
camels_01544500,[0.78894736]
camels_01545600,[0.79284757]
camels_01547700,[0.6761931]
camels_01548500,[0.90047893]
camels_01549500,[0.78404609]
camels_01550000,[0.76696338]
camels_01552000,[0.85844769]
camels_01552500,[0.72100284]
camels_01557500,[0.66221575]
camels_01567500,[0.72114241]
camels_01568000,[0.61436564]
camels_01580000,[0.75966777]
camels_01583500,[0.66065417]
camels_01586610,[0.51654318]
camels_01591400,[0.50197029]
camels_01594950,[0.77781736]
camels_01596500,[0.66803371]
camels_01605500,[0.707474]
camels_01606500,[0.65633574]
camels_01613050,[0.63711515]
camels_01620500,[0.32254438]
camels_01632000,[0.60039396]
camels_01632900,[0.73269806]
camels_01634500,[0.6072977]
camels_01638480,[0.54407294]
camels_01639500,[0.6951422]
camels_01644000,[0.74894346]
camels_01658500,[0.61060186]
camels_01664000,[0.63940439]
camels_01666500,[0.66186298]
camels_01667500,[0.65365889]
camels_01669000,[0.54949854]
camels_01669520,[0.3333159]
camels_02011400,[0.60237208]
camels_02011460,[0.4659874]
camels_02013000,[0.35728287]
camels_02014000,[0.82291084]
camels_02015700,[0.45379591]
camels_02016000,[0.78381029]
camels_02017500,[0.58241498]
camels_02018000,[0.73273532]
camels_02027000,[0.68812974]
camels_02027500,[0.60452233]
camels_02028500,[0.64809023]
camels_02038850,[0.74641403]
camels_02046000,[0.56229078]
camels_02051000,[0.66630734]
camels_02051500,[0.74877071]
camels_02053200,[-0.37302273]
camels_02053800,[0.69373189]
camels_02055100,[0.6523396]
camels_02056900,[0.5598511]
camels_02059500,[0.39050528]
camels_02064000,[-0.0909818]
camels_02065500,[0.76515308]
camels_02069700,[0.72998747]
camels_02070000,[0.73865408]
camels_02074500,[0.69593401]
camels_02077200,[0.46159399]
camels_02081500,[0.65015036]
camels_02082950,[0.45218995]
camels_02092500,[0.29913926]
camels_02096846,[0.54897218]
camels_02102908,[0.37668621]
camels_02108000,[0.07312762]
camels_02111180,[0.71133463]
camels_02111500,[0.85011754]
camels_02112120,[0.77260843]
camels_02112360,[0.81725765]
camels_02118500,[0.6847321]
camels_02125000,[0.47065787]
camels_02128000,[0.56129673]
camels_02137727,[0.75784711]
camels_02140991,[0.59688331]
camels_02143000,[0.66086868]
camels_02143040,[0.48400898]
camels_02149000,[0.77780766]
camels_02152100,[0.73025855]
camels_02177000,[0.77567088]
camels_02178400,[0.77952962]
camels_02193340,[0.44298754]
camels_02196000,[0.25809599]
camels_02198100,[0.36117716]
camels_02202600,[0.29568315]
camels_02212600,[0.54428052]
camels_02215100,[0.61337964]
camels_02216180,[0.39279411]
camels_02221525,[0.82423344]
camels_02231000,[-1.56694141]
camels_02231342,[0.61322055]
camels_02235200,[-0.16171785]
camels_02245500,[0.30347562]
camels_02246000,[0.13587999]
camels_02296500,[0.60239851]
