gauge_id,KGE
camels_01013500,[0.65798046]
camels_01022500,[0.4442557]
camels_01030500,[-1.45834324]
camels_01031500,[0.56218667]
camels_01047000,[0.91445047]
camels_01052500,[0.82972691]
camels_01054200,[0.67055515]
camels_01055000,[0.9198163]
camels_01057000,[0.86602038]
camels_01073000,[-0.98219347]
camels_01078000,[0.73194883]
camels_01118300,[0.67322921]
camels_01121000,[0.7712539]
camels_01123000,[0.92509448]
camels_01134500,[0.62401805]
camels_01137500,[0.79115885]
camels_01139000,[0.74583831]
camels_01139800,[0.83636266]
camels_01142500,[0.80564241]
camels_01144000,[0.78105218]
camels_01162500,[0.87467922]
camels_01169000,[0.81327143]
camels_01170100,[0.951322]
camels_01181000,[0.83955427]
camels_01187300,[0.72641731]
camels_01195100,[0.55122517]
camels_01333000,[-1.76244841]
camels_01350000,[0.61186471]
camels_01350080,[0.81006639]
camels_01350140,[0.80835355]
camels_01365000,[0.77445228]
camels_01411300,[0.73002513]
camels_01413500,[0.79224501]
camels_01414500,[0.75018531]
camels_01415000,[0.81581169]
camels_01423000,[0.82198399]
camels_01434025,[0.74063594]
camels_01435000,[0.81603519]
camels_01439500,[0.84501413]
camels_01440000,[0.81723532]
camels_01440400,[0.74113332]
camels_01451800,[0.77391946]
camels_01466500,[0.1454426]
camels_01484100,[0.61772096]
camels_01485500,[0.55557417]
camels_01486000,[0.72503374]
camels_01487000,[0.77900041]
camels_01491000,[0.49524381]
camels_01510000,[0.76345179]
camels_01516500,[0.50274861]
camels_01518862,[0.73511956]
camels_01532000,[0.72198055]
camels_01539000,[0.79787229]
camels_01542810,[0.69736462]
camels_01543000,[0.84065885]
camels_01543500,[0.89971878]
camels_01544500,[0.83485124]
camels_01545600,[0.83999543]
camels_01547700,[0.69460429]
camels_01548500,[0.84880061]
camels_01549500,[0.75528107]
camels_01550000,[0.79347426]
camels_01552000,[0.86854116]
camels_01552500,[0.72250302]
camels_01557500,[0.77083282]
camels_01567500,[0.72541571]
camels_01568000,[0.65080868]
camels_01580000,[0.66896193]
camels_01583500,[0.63532621]
camels_01586610,[0.55129331]
camels_01591400,[0.3358391]
camels_01594950,[0.67895088]
camels_01596500,[0.66864002]
camels_01605500,[0.52089351]
camels_01606500,[0.77344224]
camels_01613050,[0.56490464]
camels_01620500,[0.19773914]
camels_01632000,[0.58974618]
camels_01632900,[0.71565558]
camels_01634500,[0.5352902]
camels_01638480,[0.36952505]
camels_01639500,[0.50876299]
camels_01644000,[0.72722363]
camels_01658500,[-0.18293168]
camels_01664000,[0.31106024]
camels_01666500,[0.57717225]
camels_01667500,[0.63980446]
camels_01669000,[0.57387248]
camels_01669520,[0.39409399]
camels_02011400,[0.77921501]
camels_02011460,[0.44506628]
camels_02013000,[-0.35305862]
camels_02014000,[0.79073718]
camels_02015700,[0.47914987]
camels_02016000,[0.49037494]
camels_02017500,[0.57242685]
camels_02018000,[0.7243136]
camels_02027000,[0.8701778]
camels_02027500,[0.57262305]
camels_02028500,[0.71270758]
camels_02038850,[0.70160364]
camels_02046000,[0.61028456]
camels_02051000,[0.65105233]
camels_02051500,[0.77750381]
camels_02053200,[0.34400724]
camels_02053800,[0.6042746]
camels_02055100,[-1.34035792]
camels_02056900,[0.83907566]
camels_02059500,[0.714519]
camels_02064000,[0.79857205]
camels_02065500,[0.77133615]
camels_02069700,[0.70300975]
camels_02070000,[0.81893059]
camels_02074500,[0.66630744]
camels_02077200,[0.49056609]
camels_02081500,[0.63225739]
camels_02082950,[0.65137629]
camels_02092500,[0.06828478]
camels_02096846,[0.49985072]
camels_02102908,[0.06233056]
camels_02108000,[0.24310403]
camels_02111180,[0.52571325]
camels_02111500,[0.87938749]
camels_02112120,[0.82759261]
camels_02112360,[0.74400039]
camels_02118500,[0.55277673]
camels_02125000,[0.38012181]
camels_02128000,[0.65223596]
camels_02137727,[0.72104244]
camels_02140991,[0.53510203]
camels_02143000,[0.68199172]
camels_02143040,[0.52754431]
camels_02149000,[0.78659202]
camels_02152100,[0.69255235]
camels_02177000,[0.74460771]
camels_02178400,[0.85375318]
camels_02193340,[0.70066002]
camels_02196000,[0.54846408]
camels_02198100,[-0.35406532]
camels_02202600,[-0.03850461]
camels_02212600,[0.57348777]
camels_02215100,[0.36593081]
camels_02216180,[0.44600477]
camels_02221525,[0.85977129]
camels_02231000,[-0.68477621]
camels_02231342,[0.49331134]
camels_02235200,[-0.0511121]
camels_02245500,[0.34784103]
camels_02246000,[0.26848825]
camels_02296500,[0.43609116]
camels_02297155,[0.18831818]
camels_02297310,[0.61566918]
camels_02298123,[0.60825134]
camels_02298608,[0.53948677]
camels_02299950,[0.62116967]
camels_02300700,[0.2868367]
camels_02310947,[-1.0275859]
camels_02312200,[0.42771503]
camels_02314500,[0.28841886]
camels_02315500,[0.53248213]
camels_02324400,[0.2623604]
camels_02327100,[-0.05523901]
camels_02342933,[-2.77190416]
camels_02349900,[0.43051801]
camels_02350900,[-0.08510736]
camels_02361000,[0.48384709]
camels_02363000,[0.54776624]
camels_02369800,[0.38355261]
camels_02371500,[0.63728726]
camels_02372250,[0.33594211]
camels_02374500,[0.60058091]
camels_02381600,[0.38016048]
camels_02384540,[0.34026943]
camels_02395120,[0.40688165]
camels_02408540,[0.57853876]
camels_02415000,[0.47497323]
camels_02422500,[0.63289334]
camels_02427250,[0.45320039]
camels_02430085,[0.78191956]
camels_02430615,[0.82186764]
camels_02450250,[0.46117743]
camels_02464000,[0.48055474]
camels_02464146,[0.58055145]
camels_02464360,[0.36250127]
camels_02465493,[0.20318254]
