gauge_id,KGE
camels_01013500,[0.18175759]
camels_01022500,[0.72015566]
camels_01030500,[0.15517218]
camels_01031500,[0.76921322]
camels_01047000,[0.89048655]
camels_01052500,[0.70545787]
camels_01054200,[0.66158824]
camels_01055000,[0.76950641]
camels_01057000,[0.88900853]
camels_01073000,[0.26876335]
camels_01078000,[0.83211111]
camels_01118300,[0.51007737]
camels_01121000,[0.75767763]
camels_01123000,[0.8075485]
camels_01134500,[0.74643339]
camels_01137500,[0.82427808]
camels_01139000,[0.88957884]
camels_01139800,[0.76900893]
camels_01142500,[0.8364462]
camels_01144000,[0.78623578]
camels_01162500,[0.78023398]
camels_01169000,[0.78623107]
camels_01170100,[0.88611477]
camels_01181000,[0.79220155]
camels_01187300,[0.6716439]
camels_01195100,[0.63444796]
camels_01333000,[0.50240784]
camels_01350000,[0.72489754]
camels_01350080,[0.75667824]
camels_01350140,[0.71970448]
camels_01365000,[0.72548258]
camels_01411300,[0.6512281]
camels_01413500,[0.85456397]
camels_01414500,[0.78316709]
camels_01415000,[0.83769435]
camels_01423000,[0.87138672]
camels_01434025,[0.73284615]
camels_01435000,[0.7608802]
camels_01439500,[0.7833838]
camels_01440000,[0.73048073]
camels_01440400,[0.75581189]
camels_01451800,[0.7344531]
camels_01466500,[-1.27736723]
camels_01484100,[0.70435763]
camels_01485500,[0.5500061]
camels_01486000,[0.65502414]
camels_01487000,[0.75538854]
camels_01491000,[0.44493685]
camels_01510000,[0.72531823]
camels_01516500,[0.70711186]
camels_01518862,[0.75750391]
camels_01532000,[0.78281099]
camels_01539000,[0.75649085]
camels_01542810,[0.69389262]
camels_01543000,[0.80498281]
camels_01543500,[0.85292396]
camels_01544500,[0.79238017]
camels_01545600,[0.8630618]
camels_01547700,[0.77903791]
camels_01548500,[0.90706626]
camels_01549500,[0.78841486]
camels_01550000,[0.80937054]
camels_01552000,[0.86452227]
camels_01552500,[0.77468398]
camels_01557500,[0.77783695]
camels_01567500,[0.74177207]
camels_01568000,[0.75936147]
camels_01580000,[0.76334537]
camels_01583500,[0.62102181]
camels_01586610,[0.63477126]
camels_01591400,[0.58042182]
camels_01594950,[0.76942829]
camels_01596500,[0.66925954]
camels_01605500,[0.73137783]
camels_01606500,[0.69348977]
camels_01613050,[0.70614679]
camels_01620500,[0.26634007]
camels_01632000,[0.65508632]
camels_01632900,[0.75244175]
camels_01634500,[0.59772061]
camels_01638480,[0.67396988]
camels_01639500,[0.62586957]
camels_01644000,[0.76318346]
camels_01658500,[0.41516851]
camels_01664000,[0.5504002]
camels_01666500,[0.68213197]
camels_01667500,[0.59368253]
camels_01669000,[0.54141121]
camels_01669520,[0.40693818]
camels_02011400,[0.72184591]
camels_02011460,[0.32495747]
