gauge_id,KGE
camels_01013500,[-0.52110313]
camels_01022500,[0.56343348]
camels_01030500,[-0.88840331]
camels_01031500,[0.79811156]
camels_01047000,[0.91984003]
camels_01052500,[0.7370223]
camels_01054200,[0.6679592]
camels_01055000,[0.76726229]
camels_01057000,[0.89162675]
camels_01073000,[-1.70965799]
camels_01078000,[0.86154276]
camels_01118300,[0.59433739]
camels_01121000,[0.78965036]
camels_01123000,[0.87959591]
camels_01134500,[0.76536252]
camels_01137500,[0.8127047]
camels_01139000,[0.77861212]
camels_01139800,[0.766063]
camels_01142500,[0.83812043]
camels_01144000,[0.85779334]
camels_01162500,[0.8295988]
camels_01169000,[0.78015476]
camels_01170100,[0.76187665]
camels_01181000,[0.82698066]
camels_01187300,[0.71008343]
camels_01195100,[0.6116504]
camels_01333000,[0.47911703]
camels_01350000,[0.72472655]
camels_01350080,[0.73741072]
camels_01350140,[0.11034952]
camels_01365000,[0.76233429]
camels_01411300,[0.66520116]
camels_01413500,[0.88544391]
camels_01414500,[0.77519993]
camels_01415000,[0.84329454]
camels_01423000,[0.88537115]
camels_01434025,[0.73083893]
camels_01435000,[0.80852286]
camels_01439500,[0.72261161]
camels_01440000,[0.77736221]
camels_01440400,[0.7566384]
camels_01451800,[0.45529117]
camels_01466500,[0.23358808]
camels_01484100,[0.63737845]
camels_01485500,[0.49708553]
camels_01486000,[0.51788049]
camels_01487000,[0.7815854]
camels_01491000,[0.47240367]
camels_01510000,[0.60201939]
camels_01516500,[0.72056636]
camels_01518862,[0.77969662]
camels_01532000,[0.78055183]
camels_01539000,[0.8113872]
camels_01542810,[0.71027746]
camels_01543000,[0.85741127]
camels_01543500,[0.89551546]
camels_01544500,[0.81129018]
camels_01545600,[0.86145422]
camels_01547700,[0.78222796]
camels_01548500,[0.85845551]
camels_01549500,[0.76169648]
camels_01550000,[0.82196252]
camels_01552000,[0.85812766]
camels_01552500,[0.71768846]
camels_01557500,[0.82678254]
camels_01567500,[0.77216532]
camels_01568000,[0.76963964]
camels_01580000,[0.75801498]
camels_01583500,[0.54417623]
camels_01586610,[0.69362428]
camels_01591400,[0.53743443]
camels_01594950,[0.76218058]
camels_01596500,[0.51624787]
camels_01605500,[0.78558637]
camels_01606500,[0.48371359]
camels_01613050,[0.68059304]
camels_01620500,[0.21334083]
camels_01632000,[0.61659274]
camels_01632900,[0.78865158]
camels_01634500,[0.64022924]
camels_01638480,[0.60594174]
camels_01639500,[0.62449737]
camels_01644000,[0.68720797]
camels_01658500,[0.3770382]
camels_01664000,[0.63319598]
camels_01666500,[0.58628173]
camels_01667500,[0.62709203]
camels_01669000,[0.55213838]
camels_01669520,[0.45739312]
camels_02011400,[0.76071465]
camels_02011460,[0.55122378]
camels_02013000,[0.3997942]
camels_02014000,[0.74366546]
camels_02015700,[0.64086327]
camels_02016000,[0.71848044]
camels_02017500,[0.58378322]
camels_02018000,[0.76790495]
camels_02027000,[0.72586397]
camels_02027500,[0.55603078]
camels_02028500,[0.64831387]
camels_02038850,[0.73413386]
camels_02046000,[0.56581982]
camels_02051000,[0.68244074]
camels_02051500,[0.75606493]
camels_02053200,[0.34864562]
camels_02053800,[0.62335326]
camels_02055100,[0.50585952]
camels_02056900,[0.78062201]
camels_02059500,[0.71388007]
camels_02064000,[0.77134922]
camels_02065500,[0.80615724]
camels_02069700,[0.69619711]
camels_02070000,[0.79584334]
camels_02074500,[0.68486254]
camels_02077200,[0.43395542]
camels_02081500,[0.65500083]
camels_02082950,[0.65872189]
camels_02092500,[0.27307429]
camels_02096846,[0.48400221]
camels_02102908,[-0.02280377]
camels_02108000,[0.17405681]
camels_02111180,[0.70167467]
camels_02111500,[0.87612101]
camels_02112120,[0.82301298]
camels_02112360,[0.83619343]
camels_02118500,[0.68500336]
camels_02125000,[0.50484752]
camels_02128000,[0.5289789]
camels_02137727,[0.71000755]
camels_02140991,[0.59864164]
camels_02143000,[0.63061213]
camels_02143040,[0.67344567]
camels_02149000,[0.79610524]
camels_02152100,[0.71197465]
camels_02177000,[0.61740881]
camels_02178400,[0.86696336]
camels_02193340,[0.66944704]
camels_02196000,[0.43707121]
camels_02198100,[0.46690124]
camels_02202600,[0.2806379]
camels_02212600,[0.35365386]
camels_02215100,[0.64412099]
camels_02216180,[0.46745262]
camels_02221525,[0.5629401]
camels_02231000,[-1.58896]
camels_02231342,[0.5808013]
camels_02235200,[-0.8115696]
camels_02245500,[0.57711932]
camels_02246000,[0.61819966]
camels_02296500,[0.60236894]
camels_02297155,[0.16996776]
camels_02297310,[0.57420265]
camels_02298123,[0.55672353]
camels_02298608,[0.55204456]
camels_02299950,[0.58723518]
camels_02300700,[0.14331623]
camels_02310947,[0.03625583]
camels_02312200,[0.23258011]
camels_02314500,[0.03545318]
camels_02315500,[0.56808967]
camels_02324400,[0.39025487]
camels_02327100,[0.07537228]
camels_02342933,[0.39517542]
camels_02349900,[0.5360833]
camels_02350900,[0.63006009]
camels_02361000,[0.49616522]
camels_02363000,[0.52373793]
camels_02369800,[0.47779407]
camels_02371500,[0.62155299]
camels_02372250,[0.5078994]
camels_02374500,[0.74106989]
camels_02381600,[0.34229143]
camels_02384540,[0.43652342]
camels_02395120,[0.38972383]
camels_02408540,[0.6622022]
camels_02415000,[0.47395601]
camels_02422500,[0.72657398]
camels_02427250,[0.46027079]
camels_02430085,[0.73722827]
camels_02430615,[0.76017793]
camels_02450250,[0.5025681]
camels_02464000,[0.57086453]
camels_02464146,[0.69397675]
camels_02464360,[0.78149216]
camels_02465493,[0.44443604]
camels_02469800,[0.61731856]
camels_02472000,[-0.16471005]
camels_02472500,[0.54486042]
camels_02479155,[0.48154834]
camels_02479300,[0.72476154]
camels_02479560,[0.41689357]
camels_02481000,[0.54491317]
camels_02481510,[0.62366351]
camels_03010655,[0.74114556]
camels_03011800,[0.84229391]
camels_03015500,[0.7193119]
camels_03021350,[0.62802697]
camels_03026500,[0.7242521]
camels_03028000,[0.75245217]
camels_03049000,[-2.19786748]
camels_03049800,[0.09610305]
camels_03050000,[0.61102296]
camels_03066000,[0.59310429]
camels_03069500,[0.55328672]
camels_03070500,[0.59623854]
camels_03076600,[0.70698557]
camels_03078000,[0.78347983]
camels_03140000,[0.41133212]
camels_03144000,[0.65703574]
camels_03159540,[0.64238468]
camels_03161000,[0.85087575]
camels_03164000,[0.6481919]
camels_03165000,[0.6330876]
camels_03170000,[0.77279027]
camels_03173000,[0.49783741]
camels_03180500,[0.52379013]
camels_03182500,[-0.82457807]
camels_03186500,[0.50556121]
camels_03187500,[0.57426313]
camels_03213700,[0.72450467]
camels_03237280,[0.65391545]
camels_03237500,[0.58842775]
camels_03238500,[0.66612026]
camels_03241500,[0.74918937]
camels_03280700,[0.51573554]
camels_03281100,[0.67863912]
camels_03281500,[0.66887357]
camels_03285000,[0.56798264]
camels_03291780,[0.64254882]
camels_03300400,[0.57405703]
camels_03338780,[0.4011249]
camels_03340800,[0.58720611]
camels_03346000,[-1.34760446]
camels_03357350,[0.61790183]
camels_03364500,[0.70056722]
camels_03366500,[0.65882747]
camels_03368000,[0.62198967]
camels_03384450,[0.28664319]
camels_03439000,[0.52942399]
camels_03450000,[0.60362596]
camels_03455500,[0.49561598]
camels_03456500,[0.64975143]
camels_03460000,[0.52251581]
camels_03463300,[0.3490536]
camels_03471500,[0.68990277]
camels_03473000,[0.57102202]
camels_03479000,[0.26822293]
camels_03488000,[0.66374626]
camels_03498500,[0.35716003]
camels_03500000,[0.77735012]
camels_03500240,[0.59520478]
camels_03504000,[0.59848362]
camels_03574500,[0.56277709]
camels_03592718,[0.66368248]
camels_03604000,[0.53880024]
camels_04015330,[0.38415988]
camels_04024430,[0.59349374]
camels_04027000,[0.3621407]
camels_04040500,[0.51385715]
camels_04043050,[0.30386156]
camels_04045500,[-2.23543902]
camels_04056500,[0.80083878]
camels_04057510,[0.75342896]
camels_04057800,[0.64344133]
camels_04059500,[0.64733658]
camels_04063700,[0.74793245]
camels_04074950,[0.54318107]
camels_04105700,[-0.40955679]
camels_04115265,[0.21526635]
camels_04122200,[0.63270711]
camels_04122500,[0.83212404]
camels_04124000,[0.82055272]
camels_04127918,[0.56918446]
camels_04127997,[-0.19461664]
camels_04161580,[-0.35244973]
camels_04185000,[0.41791166]
camels_04196800,[0.59720835]
camels_04197100,[0.69703537]
camels_04197170,[0.54724401]
camels_04213000,[0.40517005]
camels_04213075,[0.27725239]
camels_04216418,[0.84447944]
camels_04221000,[0.89374408]
camels_04224775,[0.83297243]
camels_04233000,[0.75638508]
camels_04256000,[0.84942267]
camels_04296000,[0.71729486]
camels_05056000,[0.64486686]
camels_05057000,[0.52429937]
camels_05057200,[-0.10398322]
camels_05062500,[0.40040383]
camels_05087500,[-5.09376512]
camels_05120500,[-1.01346285]
camels_05123400,[-0.65529171]
camels_05129115,[0.43481951]
camels_05131500,[-2.16666065]
camels_05291000,[0.72249963]
camels_05362000,[0.72580094]
camels_05393500,[0.70393981]
camels_05399500,[0.40041701]
camels_05408000,[0.42254589]
camels_05412500,[0.60674725]
camels_05413500,[0.4595403]
camels_05414000,[0.58302689]
camels_05444000,[0.63102179]
camels_05454000,[0.31961669]
camels_05458000,[0.29988011]
camels_05466500,[0.60601382]
camels_05487980,[0.70273053]
camels_05488200,[0.4411413]
camels_05489000,[0.69356753]
camels_05495000,[0.42607856]
camels_05495500,[0.52909034]
camels_05501000,[0.01379511]
camels_05503800,[0.32213564]
camels_05507600,[6.07175339e-06]
camels_05508805,[0.40715159]
camels_05514500,[0.08656672]
camels_05525500,[0.60465934]
camels_05556500,[0.61720426]
camels_05584500,[0.56732369]
camels_05585000,[0.5733357]
camels_05591550,[0.52031557]
camels_05592050,[0.49870628]
camels_05592575,[-0.48631419]
camels_05593575,[0.51680546]
camels_05593900,[0.50799139]
camels_05595730,[0.26616507]
camels_06037500,[-1.45842937]
camels_06043500,[0.34937921]
camels_06154410,[-0.30194874]
camels_06188000,[0.62334144]
camels_06191500,[0.86606701]
camels_06221400,[0.45531638]
camels_06224000,[0.54642915]
camels_06278300,[0.4911348]
camels_06280300,[0.79567436]
camels_06289000,[0.18689175]
camels_06291500,[0.30593756]
camels_06311000,[0.02327068]
camels_06332515,[0.38186579]
camels_06339100,[0.25592983]
camels_06339500,[0.5649548]
camels_06344600,[-0.13291973]
camels_06350000,[0.34683571]
camels_06352000,[0.40468737]
camels_06353000,[0.59622492]
camels_06354000,[0.64643051]
camels_06360500,[0.28550561]
camels_06404000,[0.39226374]
camels_06406000,[0.65833915]
camels_06408700,[-1.18630359]
camels_06409000,[-1.20811693]
camels_06431500,[0.24605315]
camels_06440200,[0.10809568]
camels_06441500,[-2.89945385]
camels_06447000,[0.62597521]
camels_06447500,[0.39127835]
camels_06450500,[0.26106585]
camels_06452000,[0.13323277]
camels_06453600,[-1.95516317]
camels_06464500,[0.46654381]
camels_06468170,[0.51434236]
camels_06468250,[0.39359918]
camels_06470800,[0.16412064]
camels_06477500,[0.02331488]
camels_06479215,[0.52082156]
camels_06479438,[0.72577778]
camels_06601000,[0.05924494]
camels_06614800,[0.20327372]
camels_06622700,[0.82610144]
camels_06623800,[0.62644491]
camels_06632400,[0.62338288]
camels_06746095,[0.1281118]
camels_06784000,[0.27751078]
camels_06803510,[0.43736838]
camels_06803530,[0.54341386]
camels_06814000,[0.7001644]
camels_06847900,[-6.88317098]
camels_06853800,[0.22617867]
camels_06876700,[0.3388582]
camels_06878000,[0.51543184]
camels_06879650,[0.39212471]
camels_06885500,[0.7454871]
camels_06888500,[0.59568833]
camels_06889200,[0.70600522]
camels_06889500,[0.69655107]
camels_06892000,[0.63024991]
camels_06903400,[0.54945737]
camels_06906800,[0.25158907]
camels_06910800,[0.61093364]
camels_06911900,[0.64208063]
camels_06917000,[0.48367581]
camels_06918460,[0.70110653]
camels_06919500,[0.53239597]
camels_06921070,[0.67196779]
camels_06921200,[0.60532892]
camels_06934000,[0.60020351]
camels_07014500,[0.49786114]
camels_07056000,[0.54538052]
camels_07057500,[0.76358626]
camels_07060710,[0.27625625]
camels_07066000,[0.7641736]
camels_07067000,[0.86681752]
camels_07068000,[0.76744221]
camels_07071500,[0.56611621]
camels_07083000,[-0.97860288]
camels_07142300,[-2.8637399]
camels_07145700,[0.25075913]
camels_07148400,[0.22550984]
camels_07149000,[0.53393103]
camels_07151500,[0.3130059]
camels_07167500,[0.43635343]
camels_07180500,[0.56668447]
camels_07184000,[0.38356012]
camels_07195800,[0.59824221]
camels_07196900,[0.52798317]
camels_07197000,[0.72194751]
camels_07208500,[-0.72979678]
camels_07226500,[-6.34228554]
camels_07261000,[0.52705354]
camels_07263295,[0.52884418]
camels_07290650,[0.23081658]
camels_07291000,[0.51033467]
camels_07292500,[0.55373089]
camels_07295000,[0.33161699]
camels_07299670,[0.06671995]
camels_07301410,[0.31598582]
camels_07301500,[0.46953575]
camels_07315200,[0.49220786]
camels_07315700,[0.51992329]
camels_07335700,[0.51704949]
camels_07340300,[0.67703808]
camels_07346045,[0.49380294]
camels_07359610,[0.68548429]
camels_07362100,[0.46580475]
camels_07362587,[0.58105637]
camels_07373000,[0.57237652]
camels_07375000,[0.59329421]
camels_07376000,[0.63856865]
camels_08013000,[0.46100786]
camels_08014500,[0.56934695]
camels_08023080,[0.32344869]
camels_08025500,[0.56485216]
camels_08029500,[0.07115249]
camels_08050800,[0.2973192]
camels_08066200,[0.50582747]
camels_08066300,[0.15029484]
camels_08070000,[0.49748057]
camels_08070200,[0.338938]
camels_08079600,[0.01696035]
camels_08082700,[0.10622886]
camels_08086212,[0.45425666]
