gauge_id,KGE
camels_01013500,[0.38715262]
camels_01022500,[0.69477005]
camels_01030500,[0.3202187]
camels_01031500,[0.74149495]
camels_01047000,[0.90449093]
camels_01052500,[0.73870982]
camels_01054200,[0.56056741]
camels_01055000,[0.66950607]
camels_01057000,[0.82292088]
camels_01073000,[0.56461174]
camels_01078000,[0.80507468]
camels_01118300,[0.47279448]
camels_01121000,[0.7214464]
camels_01123000,[0.79404952]
camels_01134500,[0.75923328]
camels_01137500,[0.83477027]
camels_01139000,[0.86815141]
camels_01139800,[0.75633261]
camels_01142500,[0.82384736]
camels_01144000,[0.77374993]
camels_01162500,[0.69554132]
camels_01169000,[0.78412366]
camels_01170100,[0.88518859]
camels_01181000,[0.81304701]
camels_01187300,[0.67490612]
camels_01195100,[0.59793657]
camels_01333000,[0.07424146]
camels_01350000,[0.67968311]
camels_01350080,[0.72375553]
camels_01350140,[0.7037367]
camels_01365000,[0.7074717]
camels_01411300,[0.69022253]
camels_01413500,[0.83555616]
camels_01414500,[0.76206655]
camels_01415000,[0.85076996]
camels_01423000,[0.79099539]
camels_01434025,[0.700273]
camels_01435000,[0.77588062]
camels_01439500,[0.71210777]
camels_01440000,[0.68343918]
camels_01440400,[0.74677305]
camels_01451800,[0.61243354]
camels_01466500,[-0.02257178]
camels_01484100,[0.63457124]
camels_01485500,[0.42061887]
camels_01486000,[0.60879065]
camels_01487000,[0.74237733]
camels_01491000,[0.42599918]
camels_01510000,[0.74063948]
camels_01516500,[0.66772773]
camels_01518862,[0.72959244]
camels_01532000,[0.70215679]
camels_01539000,[0.71381657]
camels_01542810,[0.70827737]
camels_01543000,[0.81717358]
camels_01543500,[0.84016447]
camels_01544500,[0.71804502]
camels_01545600,[0.73175108]
camels_01547700,[0.77707847]
camels_01548500,[0.83304775]
camels_01549500,[0.73809458]
camels_01550000,[0.72714132]
camels_01552000,[0.8251215]
camels_01552500,[0.68123339]
camels_01557500,[0.69489092]
camels_01567500,[0.68719752]
camels_01568000,[0.58725817]
camels_01580000,[0.775163]
camels_01583500,[0.57263005]
camels_01586610,[0.62225342]
camels_01591400,[0.45773042]
camels_01594950,[0.75273018]
camels_01596500,[0.64642135]
camels_01605500,[0.7388939]
camels_01606500,[0.74658768]
camels_01613050,[0.65183243]
camels_01620500,[0.26945221]
camels_01632000,[0.60612647]
camels_01632900,[0.62124971]
camels_01634500,[0.60465462]
camels_01638480,[0.54036103]
camels_01639500,[0.43229206]
camels_01644000,[0.74255652]
camels_01658500,[0.56078692]
camels_01664000,[0.56184438]
camels_01666500,[0.68544043]
camels_01667500,[0.66536199]
camels_01669000,[0.50296801]
camels_01669520,[0.45868396]
camels_02011400,[0.3649898]
camels_02011460,[-0.19337573]
camels_02013000,[0.4371925]
camels_02014000,[0.78880213]
camels_02015700,[0.63925446]
camels_02016000,[0.71508819]
camels_02017500,[0.65663402]
camels_02018000,[0.71432083]
camels_02027000,[0.70174455]
camels_02027500,[0.51965284]
camels_02028500,[0.58094578]
camels_02038850,[0.69263929]
camels_02046000,[0.62922866]
camels_02051000,[0.61153695]
camels_02051500,[0.73385653]
camels_02053200,[-0.02562659]
camels_02053800,[0.57087468]
camels_02055100,[0.58421791]
camels_02056900,[0.67440796]
camels_02059500,[0.62386548]
camels_02064000,[0.7370797]
camels_02065500,[0.75994331]
camels_02069700,[0.66257904]
camels_02070000,[0.76236825]
camels_02074500,[0.7125644]
camels_02077200,[0.46418583]
camels_02081500,[0.65645557]
camels_02082950,[0.6070707]
camels_02092500,[0.21744094]
camels_02096846,[0.46645695]
camels_02102908,[0.41430661]
camels_02108000,[-0.34039889]
camels_02111180,[0.66545922]
camels_02111500,[0.7843495]
camels_02112120,[0.7394237]
camels_02112360,[0.80362695]
camels_02118500,[0.66534675]
camels_02125000,[0.45397138]
camels_02128000,[0.53689514]
camels_02137727,[0.73066012]
camels_02140991,[0.56192594]
camels_02143000,[0.6685068]
camels_02143040,[0.48743706]
camels_02149000,[0.76917556]
camels_02152100,[0.70435719]
camels_02177000,[0.62961215]
camels_02178400,[0.81346133]
camels_02193340,[0.5588885]
camels_02196000,[-0.15568896]
camels_02198100,[-0.04786104]
camels_02202600,[0.29220527]
camels_02212600,[0.17539836]
camels_02215100,[0.6197167]
camels_02216180,[0.46317677]
camels_02221525,[0.71499608]
camels_02231000,[-0.32750932]
camels_02231342,[0.61142761]
camels_02235200,[-0.1393812]
camels_02245500,[0.31793819]
camels_02246000,[0.15555515]
camels_02296500,[0.56674655]
camels_02297155,[0.15131793]
camels_02297310,[0.54184316]
camels_02298123,[0.58030574]
camels_02298608,[0.54216549]
camels_02299950,[0.50950848]
camels_02300700,[0.09927523]
camels_02310947,[-0.14169277]
camels_02312200,[0.44439203]
camels_02314500,[0.31523049]
camels_02315500,[0.55459688]
camels_02324400,[0.46108184]
camels_02327100,[0.07202071]
camels_02342933,[0.42802616]
camels_02349900,[0.56489676]
camels_02350900,[0.71479624]
camels_02361000,[0.50785409]
camels_02363000,[0.39742067]
camels_02369800,[0.47652813]
camels_02371500,[0.4632046]
camels_02372250,[0.2174064]
camels_02374500,[0.73348307]
camels_02381600,[0.42382708]
camels_02384540,[0.45216191]
camels_02395120,[0.51347268]
camels_02408540,[0.55433757]
camels_02415000,[0.31697597]
camels_02422500,[0.57892964]
camels_02427250,[0.54964681]
camels_02430085,[0.75871892]
camels_02430615,[0.74205542]
camels_02450250,[0.5086756]
camels_02464000,[0.56201755]
camels_02464146,[0.70484085]
camels_02464360,[0.76757736]
camels_02465493,[0.59773809]
camels_02469800,[0.5202825]
camels_02472000,[0.34888109]
camels_02472500,[0.44013155]
camels_02479155,[0.45196762]
camels_02479300,[0.64105143]
camels_02479560,[0.33606069]
camels_02481000,[0.43625344]
camels_02481510,[0.51979293]
camels_03010655,[0.80813022]
camels_03011800,[0.8248956]
camels_03015500,[0.71871069]
camels_03021350,[0.67329806]
camels_03026500,[0.7259153]
camels_03028000,[0.73331931]
camels_03049000,[0.45314112]
camels_03049800,[-0.79111028]
camels_03050000,[0.33279121]
camels_03066000,[0.46219988]
camels_03069500,[0.63734458]
camels_03070500,[0.54802299]
camels_03076600,[0.74529049]
camels_03078000,[0.76049903]
camels_03140000,[0.61587486]
camels_03144000,[0.63184076]
camels_03159540,[0.54817259]
camels_03161000,[0.78593138]
camels_03164000,[0.25285999]
camels_03165000,[0.614466]
camels_03170000,[0.50809649]
camels_03173000,[0.7190089]
camels_03180500,[0.69263082]
camels_03182500,[0.36708845]
camels_03186500,[0.66534276]
camels_03187500,[0.65533531]
camels_03213700,[0.70114993]
camels_03237280,[0.55374655]
camels_03237500,[0.55991458]
camels_03238500,[0.61610133]
camels_03241500,[0.6518309]
camels_03280700,[0.59919746]
camels_03281100,[0.66359098]
camels_03281500,[0.67951173]
camels_03285000,[0.5135656]
camels_03291780,[0.59247368]
camels_03300400,[0.55261134]
camels_03338780,[0.39226164]
camels_03340800,[0.59640081]
camels_03346000,[-0.06611031]
camels_03357350,[0.54137024]
camels_03364500,[0.68375817]
camels_03366500,[0.62083415]
camels_03368000,[0.61531532]
camels_03384450,[0.36992238]
camels_03439000,[0.60352247]
camels_03450000,[0.52820961]
camels_03455500,[0.5236567]
camels_03456500,[0.5521585]
camels_03460000,[0.35119225]
camels_03463300,[0.39722156]
camels_03471500,[0.69130916]
camels_03473000,[0.75957576]
camels_03479000,[0.34091386]
camels_03488000,[0.70895266]
camels_03498500,[0.47938233]
camels_03500000,[0.79857633]
camels_03500240,[0.6340583]
camels_03504000,[0.64070228]
camels_03574500,[0.63299356]
camels_03592718,[0.65221709]
camels_03604000,[0.49495253]
camels_04015330,[0.3805469]
camels_04024430,[0.56531187]
camels_04027000,[0.21684328]
camels_04040500,[0.52851137]
camels_04043050,[0.19590754]
camels_04045500,[-1.75600356]
camels_04056500,[0.78606179]
camels_04057510,[0.63457513]
camels_04057800,[0.47097795]
camels_04059500,[0.49899012]
camels_04063700,[0.71713295]
camels_04074950,[0.64122198]
camels_04105700,[-0.59329979]
camels_04115265,[0.51093456]
camels_04122200,[0.80409258]
camels_04122500,[0.78593388]
camels_04124000,[0.740231]
camels_04127918,[0.56109655]
camels_04127997,[-0.00271798]
camels_04161580,[-0.08720903]
camels_04185000,[0.53917269]
camels_04196800,[0.55820085]
camels_04197100,[0.67410101]
camels_04197170,[0.56057883]
camels_04213000,[0.55260296]
camels_04213075,[0.50446309]
camels_04216418,[0.78390674]
camels_04221000,[0.83782107]
camels_04224775,[0.76405549]
camels_04233000,[0.73883782]
camels_04256000,[0.87246658]
camels_04296000,[0.74038158]
camels_05056000,[0.55845577]
camels_05057000,[0.53880173]
camels_05057200,[-0.10577575]
camels_05062500,[0.24174967]
camels_05087500,[-0.95753705]
camels_05120500,[0.4248599]
camels_05123400,[-1.04177766]
camels_05129115,[-1.26006689]
camels_05131500,[-0.5585336]
camels_05291000,[0.62868593]
camels_05362000,[0.5393394]
camels_05393500,[0.646115]
camels_05399500,[0.40622542]
camels_05408000,[0.57564625]
camels_05412500,[0.55543646]
camels_05413500,[0.56191513]
camels_05414000,[0.58764986]
camels_05444000,[0.62133227]
camels_05454000,[0.45336032]
camels_05458000,[0.37860877]
camels_05466500,[0.60549932]
camels_05487980,[0.66779192]
camels_05488200,[0.51212236]
camels_05489000,[0.58096026]
camels_05495000,[0.33630711]
camels_05495500,[0.47641077]
camels_05501000,[-0.17232411]
camels_05503800,[-0.24901868]
camels_05507600,[-0.11953969]
camels_05508805,[0.41124299]
camels_05514500,[0.28999416]
camels_05525500,[0.58533639]
camels_05556500,[0.54713099]
camels_05584500,[0.56337982]
camels_05585000,[0.55320793]
camels_05591550,[0.52984571]
camels_05592050,[0.52129103]
camels_05592575,[0.23954904]
camels_05593575,[-0.02210979]
camels_05593900,[0.43250826]
camels_05595730,[0.49129155]
camels_06037500,[-1.52621742]
camels_06043500,[0.65697584]
camels_06154410,[0.10788125]
camels_06188000,[0.76706553]
camels_06191500,[0.62601476]
camels_06221400,[0.39769528]
camels_06224000,[0.53610121]
camels_06278300,[0.56993577]
camels_06280300,[0.8040187]
camels_06289000,[0.18957238]
camels_06291500,[0.54133059]
camels_06311000,[0.30143925]
camels_06332515,[0.25808067]
camels_06339100,[0.21527857]
camels_06339500,[0.59535879]
camels_06344600,[-0.94340407]
camels_06350000,[0.29885655]
camels_06352000,[0.40150727]
camels_06353000,[0.59962514]
camels_06354000,[0.65449975]
camels_06360500,[0.08491165]
camels_06404000,[-0.70968184]
camels_06406000,[0.16794057]
camels_06408700,[-0.60182378]
camels_06409000,[-2.0209271]
camels_06431500,[0.05678189]
camels_06440200,[-2.39068539]
camels_06441500,[-4.05518176]
camels_06447000,[0.2913238]
camels_06447500,[0.39181484]
camels_06450500,[0.42343946]
camels_06452000,[0.30267785]
camels_06453600,[-2.7162474]
