gauge_id,KGE
camels_01013500,0.45296965
camels_01022500,0.71105222
camels_01030500,0.16969972
camels_01031500,0.75704155
camels_01047000,0.88736644
camels_01052500,0.71033698
camels_01054200,0.64929119
camels_01055000,0.77664015
camels_01057000,0.88289515
camels_01073000,0.14174839
camels_01078000,0.82267125
camels_01118300,0.46760895
camels_01121000,0.77054717
camels_01123000,0.84834068
camels_01134500,0.7421694
camels_01137500,0.82790188
camels_01139000,0.89739113
camels_01139800,0.78221299
camels_01142500,0.83884003
camels_01144000,0.83033254
camels_01162500,0.82055883
camels_01169000,0.7841493
camels_01170100,0.86921831
camels_01181000,0.79115224
camels_01187300,0.68485707
camels_01195100,0.6417766
camels_01333000,0.44099659
camels_01350000,0.75479701
camels_01350080,0.79071134
camels_01350140,0.78580364
camels_01365000,0.74793926
camels_01411300,0.61511357
camels_01413500,0.85811059
camels_01414500,0.76155654
camels_01415000,0.83454789
camels_01423000,0.84137897
camels_01434025,0.7190458
camels_01435000,0.7783968
camels_01439500,0.78359045
camels_01440000,0.73911463
camels_01440400,0.75688944
camels_01451800,0.66024006
camels_01466500,-1.26670642
camels_01484100,0.68062558
camels_01485500,0.49569678
camels_01486000,0.63598281
camels_01487000,0.76918541
camels_01491000,0.4470863
camels_01510000,0.70161302
camels_01516500,0.71720932
camels_01518862,0.7724468
camels_01532000,0.80928383
camels_01539000,0.81111863
camels_01542810,0.69922204
camels_01543000,0.83665332
camels_01543500,0.8728142
camels_01544500,0.82323829
camels_01545600,0.8131913
camels_01547700,0.77883611
camels_01548500,0.91277593
camels_01549500,0.79418245
camels_01550000,0.81765335
camels_01552000,0.87080192
camels_01552500,0.76601125
camels_01557500,0.80933306
camels_01567500,0.71520904
camels_01568000,0.75418997
camels_01580000,0.74026687
camels_01583500,0.59478748
camels_01586610,0.6226297
camels_01591400,0.49665566
camels_01594950,0.77589369
camels_01596500,0.60368118
camels_01605500,0.70511323
camels_01606500,0.78827733
camels_01613050,0.73940324
camels_01620500,0.27664386
camels_01632000,0.62606009
camels_01632900,0.73803957
camels_01634500,0.65766521
camels_01638480,0.62041791
camels_01639500,0.59040396
camels_01644000,0.751265
camels_01658500,0.42638868
camels_01664000,0.61766175
camels_01666500,0.73978397
camels_01667500,0.62910919
camels_01669000,0.58882188
camels_01669520,0.43317708
camels_02011400,0.77503655
camels_02011460,0.30185679
camels_02013000,0.454333
camels_02014000,0.76680381
camels_02015700,0.63846415
camels_02016000,0.75191462
camels_02017500,0.49273105
camels_02018000,0.7419532
camels_02027000,0.72370795
camels_02027500,0.58317487
camels_02028500,0.62454529
camels_02038850,0.73376972
camels_02046000,0.62339443
camels_02051000,0.64214392
camels_02051500,0.73752124
camels_02053200,0.30212193
camels_02053800,0.58992206
camels_02055100,0.52218482
camels_02056900,0.74143566
camels_02059500,0.73429147
camels_02064000,0.7451976
camels_02065500,0.82007468
camels_02069700,0.72829588
camels_02070000,0.76726471
camels_02074500,0.65649157
camels_02077200,0.45421549
camels_02081500,0.63946029
camels_02082950,0.59930366
camels_02092500,0.31785754
camels_02096846,0.48650845
camels_02102908,0.05615316
camels_02108000,0.36400056
camels_02111180,0.66914693
camels_02111500,0.85505654
camels_02112120,0.80222311
camels_02112360,0.81096713
camels_02118500,0.68186611
camels_02125000,0.48754064
camels_02128000,0.5180331
camels_02137727,0.72982774
camels_02140991,0.56549022
camels_02143000,0.62894679
camels_02143040,0.56163665
camels_02149000,0.77409267
camels_02152100,0.69728996
camels_02177000,0.71780823
camels_02178400,0.80005436
camels_02193340,0.30640827
camels_02196000,-0.25360378
camels_02198100,0.39083313
camels_02202600,0.31386053
camels_02212600,0.14169886
camels_02215100,0.64088017
camels_02216180,0.47018988
camels_02221525,0.75568757
camels_02231000,-0.53927087
camels_02231342,0.62558414
camels_02235200,-0.41247626
camels_02245500,0.15751465
camels_02246000,0.52902394
camels_02296500,0.61615169
camels_02297155,0.14381402
camels_02297310,0.54087309
camels_02298123,0.5426842
camels_02298608,0.51499035
camels_02299950,0.5259062
camels_02300700,0.15758317
camels_02310947,-0.13721878
camels_02312200,0.51801427
camels_02314500,0.30050657
camels_02315500,0.59462671
camels_02324400,0.40639394
camels_02327100,0.05456069
camels_02342933,0.40613738
camels_02349900,0.49622998
camels_02350900,0.62557859
camels_02361000,0.53646559
camels_02363000,0.48215492
camels_02369800,0.44626797
camels_02371500,0.57476552
camels_02372250,0.35233703
camels_02374500,0.75671472
camels_02381600,0.24720774
camels_02384540,0.49982746
camels_02395120,0.43978053
camels_02408540,0.65094429
camels_02415000,0.45118846
camels_02422500,0.69567255
camels_02427250,0.56578921
camels_02430085,0.77295806
camels_02430615,0.77180899
camels_02450250,0.5205898
camels_02464000,0.57372211
camels_02464146,0.63780766
camels_02464360,0.78346119
camels_02465493,0.43620814
camels_02469800,0.53677678
camels_02472000,0.42175255
camels_02472500,0.53990563
camels_02479155,0.51122149
camels_02479300,0.47937555
camels_02479560,0.46702202
camels_02481000,0.52059481
camels_02481510,0.62627171
camels_03010655,0.79536668
camels_03011800,0.81580409
camels_03015500,0.74794656
camels_03021350,0.64392003
camels_03026500,0.70581017
camels_03028000,0.75650013
camels_03049000,-3.25489084
camels_03049800,-0.35881728
camels_03050000,0.60229613
camels_03066000,0.55105441
camels_03069500,0.60286228
camels_03070500,0.55170951
camels_03076600,0.72339506
camels_03078000,0.78276099
camels_03140000,0.59282865
camels_03144000,0.6432231
camels_03159540,0.64643473
camels_03161000,0.79827953
camels_03164000,0.65952506
camels_03165000,0.71568264
camels_03170000,0.71499313
camels_03173000,0.38735545
camels_03180500,0.67471898
camels_03182500,-0.19586593
camels_03186500,0.70221815
camels_03187500,0.57604104
camels_03213700,0.7106156
camels_03237280,0.57391557
camels_03237500,0.53615112
camels_03238500,0.65109975
camels_03241500,0.68170947
camels_03280700,0.57115066
camels_03281100,0.69629951
camels_03281500,0.52293354
camels_03285000,0.5568155
camels_03291780,0.65351192
camels_03300400,0.54460111
camels_03338780,0.39269614
camels_03340800,0.59924629
camels_03346000,-0.60476897
camels_03357350,0.61080256
camels_03364500,0.70417845
camels_03366500,0.67124093
camels_03368000,0.65121923
camels_03384450,0.36766218
camels_03439000,0.53138508
camels_03450000,0.52336089
camels_03455500,0.49130016
camels_03456500,0.64403783
camels_03460000,0.48385643
camels_03463300,0.41267922
camels_03471500,0.66255165
camels_03473000,0.79070544
camels_03479000,0.33706781
camels_03488000,0.65635623
camels_03498500,0.38240646
camels_03500000,0.78480912
camels_03500240,0.59747488
camels_03504000,0.64153631
camels_03574500,0.63067767
camels_03592718,0.66673698
camels_03604000,0.56281455
camels_04015330,-0.09867441
camels_04024430,0.28002428
camels_04027000,0.39557108
