gauge_id,KGE
camels_01013500,[-0.47116503]
camels_01022500,[0.34965469]
camels_01030500,[-0.71341762]
camels_01031500,[0.77503349]
camels_01047000,[0.90793725]
camels_01052500,[0.74090746]
camels_01054200,[0.58470583]
camels_01055000,[0.75859373]
camels_01057000,[0.85641667]
camels_01073000,[-1.5391621]
camels_01078000,[0.86730542]
camels_01118300,[0.52010998]
camels_01121000,[0.76612507]
camels_01123000,[-0.20324914]
camels_01134500,[0.78939614]
camels_01137500,[0.81212891]
camels_01139000,[0.80313511]
camels_01139800,[0.62996546]
camels_01142500,[0.83226515]
camels_01144000,[0.67004186]
camels_01162500,[0.78310686]
camels_01169000,[0.76198345]
camels_01170100,[0.31609321]
camels_01181000,[0.83151787]
camels_01187300,[0.71145734]
camels_01195100,[0.52356439]
camels_01333000,[-1.50511719]
camels_01350000,[0.67305162]
camels_01350080,[0.74985434]
camels_01350140,[0.68083893]
camels_01365000,[0.69805429]
camels_01411300,[0.62509652]
camels_01413500,[0.83626867]
camels_01414500,[0.73813836]
camels_01415000,[0.84086947]
camels_01423000,[0.83804532]
camels_01434025,[0.67371979]
camels_01435000,[0.73652913]
camels_01439500,[0.7030166]
camels_01440000,[0.67823326]
camels_01440400,[0.74634989]
camels_01451800,[0.64371528]
camels_01466500,[-1.06897399]
camels_01484100,[0.6808697]
camels_01485500,[0.51706885]
camels_01486000,[0.66901518]
camels_01487000,[0.72262313]
camels_01491000,[0.44121122]
camels_01510000,[0.73594682]
camels_01516500,[0.68930119]
camels_01518862,[0.71834289]
camels_01532000,[0.70868837]
camels_01539000,[0.79938954]
camels_01542810,[0.66674235]
camels_01543000,[0.79174647]
camels_01543500,[0.83701787]
camels_01544500,[0.73940385]
camels_01545600,[0.80004168]
camels_01547700,[0.77397677]
camels_01548500,[0.88250576]
camels_01549500,[0.7498048]
camels_01550000,[0.77470052]
camels_01552000,[0.87308932]
camels_01552500,[0.71886758]
camels_01557500,[0.71900327]
camels_01567500,[0.68439056]
camels_01568000,[0.6549184]
camels_01580000,[0.76026031]
camels_01583500,[0.46290161]
camels_01586610,[0.63201288]
camels_01591400,[0.3550213]
camels_01594950,[0.77192661]
camels_01596500,[0.63142948]
camels_01605500,[0.57889517]
camels_01606500,[0.69971562]
camels_01613050,[0.64479375]
camels_01620500,[0.28510484]
camels_01632000,[0.60427637]
camels_01632900,[0.51092087]
camels_01634500,[0.53778193]
camels_01638480,[0.49934258]
camels_01639500,[0.61137919]
camels_01644000,[0.74160244]
camels_01658500,[0.49148571]
camels_01664000,[0.47718729]
camels_01666500,[0.60629684]
camels_01667500,[0.63599752]
camels_01669000,[0.59161599]
camels_01669520,[0.35071259]
camels_02011400,[0.49557522]
camels_02011460,[-0.18391579]
camels_02013000,[0.21406398]
camels_02014000,[0.79763535]
camels_02015700,[0.61090085]
camels_02016000,[0.72281097]
camels_02017500,[0.64436385]
camels_02018000,[0.6724756]
camels_02027000,[0.73471083]
camels_02027500,[0.54063941]
camels_02028500,[0.63196041]
camels_02038850,[0.68815456]
camels_02046000,[0.59626658]
camels_02051000,[0.64028645]
camels_02051500,[0.72421785]
camels_02053200,[-0.05839474]
camels_02053800,[0.37798499]
camels_02055100,[0.34132579]
camels_02056900,[0.72037807]
camels_02059500,[0.63312019]
camels_02064000,[0.75312073]
camels_02065500,[0.83080133]
camels_02069700,[0.70232055]
camels_02070000,[0.77831168]
camels_02074500,[0.71420808]
camels_02077200,[0.44650206]
camels_02081500,[0.61767557]
camels_02082950,[0.50351499]
camels_02092500,[0.28814311]
camels_02096846,[0.45324807]
camels_02102908,[0.0322105]
camels_02108000,[-0.19643338]
camels_02111180,[0.67204693]
camels_02111500,[0.79253291]
camels_02112120,[0.70796176]
camels_02112360,[0.80532751]
camels_02118500,[0.67810445]
camels_02125000,[0.4604171]
camels_02128000,[0.55488935]
camels_02137727,[0.72568734]
camels_02140991,[0.58456363]
camels_02143000,[0.66151283]
camels_02143040,[0.47712085]
camels_02149000,[0.7411446]
camels_02152100,[0.68545795]
camels_02177000,[0.68786134]
camels_02178400,[0.8188305]
camels_02193340,[0.424363]
camels_02196000,[0.13073061]
camels_02198100,[0.49465776]
camels_02202600,[0.28818166]
camels_02212600,[0.00709768]
camels_02215100,[0.59048307]
camels_02216180,[0.47661529]
camels_02221525,[0.75394299]
camels_02231000,[0.11438067]
camels_02231342,[0.45549137]
camels_02235200,[-0.42505444]
camels_02245500,[0.12617356]
camels_02246000,[-0.23816021]
camels_02296500,[0.53923679]
camels_02297155,[0.15874326]
camels_02297310,[0.61108586]
camels_02298123,[0.00658843]
camels_02298608,[0.43966102]
camels_02299950,[0.50299008]
camels_02300700,[0.11267947]
camels_02310947,[-0.26937788]
camels_02312200,[0.52877931]
camels_02314500,[0.45958553]
camels_02315500,[-0.44533552]
camels_02324400,[0.45938961]
camels_02327100,[-0.17440748]
camels_02342933,[0.46760787]
camels_02349900,[0.55386162]
camels_02350900,[0.71326736]
camels_02361000,[0.52856948]
camels_02363000,[0.47741524]
camels_02369800,[0.47334145]
camels_02371500,[0.57446868]
camels_02372250,[0.23301764]
camels_02374500,[0.74582811]
camels_02381600,[0.32317441]
camels_02384540,[0.48490132]
camels_02395120,[0.48278299]
camels_02408540,[0.54309931]
camels_02415000,[0.32352109]
camels_02422500,[0.63339335]
camels_02427250,[0.45497444]
camels_02430085,[0.7466895]
camels_02430615,[0.75884474]
camels_02450250,[0.50784187]
camels_02464000,[0.58025508]
camels_02464146,[0.61661681]
camels_02464360,[0.75595316]
camels_02465493,[0.64499639]
camels_02469800,[0.33308325]
camels_02472000,[0.19738783]
camels_02472500,[0.50444653]
camels_02479155,[0.36186362]
camels_02479300,[0.56164621]
camels_02479560,[0.25216512]
camels_02481000,[0.47398603]
camels_02481510,[0.52857154]
camels_03010655,[0.78410861]
camels_03011800,[0.82121287]
camels_03015500,[0.71339227]
camels_03021350,[0.67434493]
camels_03026500,[0.73308643]
camels_03028000,[0.74151545]
camels_03049000,[-0.08114064]
camels_03049800,[0.09092408]
camels_03050000,[0.59196762]
camels_03066000,[0.503712]
camels_03069500,[0.63837592]
camels_03070500,[0.6181727]
camels_03076600,[0.74638156]
camels_03078000,[0.74911439]
camels_03140000,[0.62905846]
camels_03144000,[0.64757213]
camels_03159540,[0.61590477]
camels_03161000,[0.74372681]
camels_03164000,[0.61957667]
camels_03165000,[0.61529803]
camels_03170000,[0.51931808]
camels_03173000,[0.68354779]
camels_03180500,[0.69517333]
camels_03182500,[0.13627631]
camels_03186500,[0.64269766]
camels_03187500,[0.63957757]
camels_03213700,[0.62597143]
camels_03237280,[0.61698024]
camels_03237500,[0.54112518]
camels_03238500,[0.60857324]
camels_03241500,[0.6743822]
camels_03280700,[0.57716213]
camels_03281100,[0.60045704]
camels_03281500,[0.60992691]
camels_03285000,[0.53837503]
camels_03291780,[0.60812158]
camels_03300400,[0.54275434]
camels_03338780,[0.41196078]
camels_03340800,[0.55608159]
camels_03346000,[-0.09377721]
camels_03357350,[0.57240719]
camels_03364500,[0.68954338]
camels_03366500,[0.59214113]
camels_03368000,[0.62581279]
camels_03384450,[0.35654668]
camels_03439000,[0.53712664]
camels_03450000,[0.49171862]
camels_03455500,[0.47524575]
camels_03456500,[0.57200868]
camels_03460000,[0.31006687]
camels_03463300,[0.44226071]
camels_03471500,[0.6813929]
camels_03473000,[0.77214416]
camels_03479000,[0.43166394]
camels_03488000,[0.72582183]
camels_03498500,[0.47746298]
camels_03500000,[0.74503561]
camels_03500240,[0.60855644]
camels_03504000,[0.59978667]
camels_03574500,[0.58725938]
