gauge_id,KGE
camels_01013500,[0.61909763]
camels_01022500,[0.26435838]
camels_01030500,[0.4913148]
camels_01031500,[0.81376263]
camels_01047000,[0.87660382]
camels_01052500,[0.70504491]
camels_01054200,[0.62982335]
camels_01055000,[0.8612097]
camels_01057000,[0.89553985]
camels_01073000,[-0.63847816]
camels_01078000,[0.91073631]
camels_01118300,[0.61865071]
camels_01121000,[0.4991335]
camels_01123000,[0.82409993]
camels_01134500,[0.86741384]
camels_01137500,[0.75930757]
camels_01139000,[0.9023437]
camels_01139800,[0.76878954]
camels_01142500,[0.82705979]
camels_01144000,[0.77505807]
camels_01162500,[0.61355851]
camels_01169000,[0.81555186]
camels_01170100,[0.91309927]
camels_01181000,[0.84418937]
camels_01187300,[0.71324225]
camels_01195100,[0.62728395]
camels_01333000,[0.06568362]
camels_01350000,[0.7494254]
camels_01350080,[0.69275707]
camels_01350140,[0.73996604]
camels_01365000,[0.6215916]
camels_01411300,[0.66276623]
camels_01413500,[0.89726151]
camels_01414500,[0.69623522]
camels_01415000,[0.86959643]
camels_01423000,[0.85575503]
camels_01434025,[0.71988522]
camels_01435000,[0.73443368]
camels_01439500,[0.80404019]
camels_01440000,[0.77574043]
camels_01440400,[0.62580868]
camels_01451800,[0.35829963]
camels_01466500,[-1.131734]
camels_01484100,[0.57862073]
camels_01485500,[0.41811788]
camels_01486000,[0.70824136]
camels_01487000,[0.78859156]
camels_01491000,[0.43565126]
camels_01510000,[0.65238467]
camels_01516500,[0.70400785]
camels_01518862,[0.75213784]
camels_01532000,[0.68297314]
camels_01539000,[0.69547157]
camels_01542810,[0.70886973]
camels_01543000,[0.77443582]
camels_01543500,[0.81717911]
camels_01544500,[0.79327951]
camels_01545600,[0.87456691]
camels_01547700,[0.73254143]
camels_01548500,[0.83267483]
camels_01549500,[0.7427863]
camels_01550000,[0.63618152]
camels_01552000,[0.78413324]
camels_01552500,[0.76090256]
camels_01557500,[0.82223547]
camels_01567500,[0.72512043]
camels_01568000,[0.73919656]
camels_01580000,[0.77489716]
camels_01583500,[0.58245887]
camels_01586610,[0.45816331]
camels_01591400,[0.35060539]
camels_01594950,[0.58221798]
camels_01596500,[0.59327732]
camels_01605500,[0.53587942]
camels_01606500,[0.55829642]
camels_01613050,[0.71235862]
camels_01620500,[0.34022135]
camels_01632000,[0.43860381]
camels_01632900,[0.6775119]
camels_01634500,[0.47979078]
camels_01638480,[0.21508324]
camels_01639500,[0.07820244]
camels_01644000,[0.25274672]
camels_01658500,[0.59627539]
camels_01664000,[0.38564385]
camels_01666500,[0.56300643]
camels_01667500,[0.52572251]
camels_01669000,[0.45645145]
camels_01669520,[0.40580193]
camels_02011400,[-0.24985106]
camels_02011460,[-1.6274483]
camels_02013000,[0.43847643]
camels_02014000,[0.84172915]
camels_02015700,[0.42698237]
camels_02016000,[0.63349757]
camels_02017500,[0.56155312]
camels_02018000,[0.7519498]
camels_02027000,[0.82247372]
camels_02027500,[0.32311964]
camels_02028500,[0.75105016]
camels_02038850,[0.79055028]
camels_02046000,[0.37052507]
camels_02051000,[0.59907152]
camels_02051500,[-0.34789504]
camels_02053200,[0.05529819]
camels_02053800,[0.0397182]
camels_02055100,[0.58387438]
camels_02056900,[0.63930384]
camels_02059500,[0.13691499]
camels_02064000,[0.65391537]
camels_02065500,[0.69020797]
camels_02069700,[0.77172387]
camels_02070000,[0.05861607]
camels_02074500,[0.69939721]
camels_02077200,[0.40927527]
camels_02081500,[0.49627364]
camels_02082950,[0.21768695]
camels_02092500,[0.38127783]
camels_02096846,[0.5541827]
camels_02102908,[0.09498751]
camels_02108000,[0.49186212]
camels_02111180,[0.64643319]
camels_02111500,[0.87389856]
camels_02112120,[0.81111619]
camels_02112360,[0.80617958]
camels_02118500,[0.66800752]
camels_02125000,[0.49234147]
camels_02128000,[0.47606847]
camels_02137727,[0.64158027]
camels_02140991,[0.57586191]
camels_02143000,[0.67228415]
camels_02143040,[0.50736938]
camels_02149000,[0.74660066]
camels_02152100,[0.43705616]
camels_02177000,[0.73798878]
camels_02178400,[0.86116787]
camels_02193340,[-0.09298997]
camels_02196000,[-0.7770845]
camels_02198100,[0.28767818]
camels_02202600,[0.27457734]
camels_02212600,[0.55070242]
camels_02215100,[0.46448263]
camels_02216180,[-0.0020908]
camels_02221525,[0.44182943]
camels_02231000,[-1.09785262]
camels_02231342,[0.55225364]
camels_02235200,[-0.34234646]
camels_02245500,[0.20217355]
camels_02246000,[0.16475786]
camels_02296500,[0.52049474]
camels_02297155,[0.3169091]
camels_02297310,[0.52235673]
camels_02298123,[0.60179795]
camels_02298608,[0.46960061]
camels_02299950,[0.58332435]
camels_02300700,[0.12457995]
camels_02310947,[0.14376573]
camels_02312200,[0.5160456]
camels_02314500,[-4.30490451]
camels_02315500,[0.57367398]
camels_02324400,[0.59095168]
camels_02327100,[0.05371719]
camels_02342933,[0.27225296]
camels_02349900,[0.19353302]
camels_02350900,[0.65410144]
camels_02361000,[0.34500428]
camels_02363000,[0.51906616]
camels_02369800,[-0.20017508]
camels_02371500,[0.56164837]
camels_02372250,[0.33872419]
camels_02374500,[0.58179445]
camels_02381600,[0.62111871]
camels_02384540,[0.40940785]
camels_02395120,[0.53441465]
camels_02408540,[0.7108012]
camels_02415000,[0.52307423]
camels_02422500,[0.536943]
camels_02427250,[0.45329691]
camels_02430085,[0.70534328]
camels_02430615,[0.38192764]
camels_02450250,[0.43883611]
camels_02464000,[0.51071437]
camels_02464146,[0.68870481]
camels_02464360,[0.50540563]
camels_02465493,[0.55441513]
camels_02469800,[0.50841308]
camels_02472000,[-0.44870157]
camels_02472500,[0.43613496]
camels_02479155,[0.39929055]
camels_02479300,[0.63138552]
camels_02479560,[-0.12529069]
camels_02481000,[0.33930302]
camels_02481510,[0.4530943]
camels_03010655,[0.78996512]
camels_03011800,[0.82820615]
camels_03015500,[0.7876343]
camels_03021350,[0.65568977]
camels_03026500,[0.71690585]
camels_03028000,[0.76561225]
camels_03049000,[-3.26166772]
camels_03049800,[-0.57451518]
camels_03050000,[0.44721281]
camels_03066000,[0.41158378]
camels_03069500,[0.44351437]
camels_03070500,[0.40384506]
camels_03076600,[0.71807661]
camels_03078000,[0.47885426]
camels_03140000,[0.56058717]
camels_03144000,[0.63320588]
camels_03159540,[0.49984951]
camels_03161000,[0.70800812]
camels_03164000,[-0.12444726]
camels_03165000,[0.69654352]
camels_03170000,[0.30855398]
camels_03173000,[0.47317805]
camels_03180500,[0.65661095]
camels_03182500,[-3.28956476]
camels_03186500,[0.26585063]
camels_03187500,[0.55168935]
camels_03213700,[0.6832428]
camels_03237280,[0.50401167]
camels_03237500,[0.5639775]
camels_03238500,[0.30925432]
camels_03241500,[0.63532505]
camels_03280700,[0.58472414]
camels_03281100,[-0.10804033]
camels_03281500,[0.53421277]
camels_03285000,[0.39023878]
camels_03291780,[0.60721372]
camels_03300400,[0.64067427]
camels_03338780,[0.41486308]
camels_03340800,[0.59547015]
camels_03346000,[0.15057523]
camels_03357350,[0.37857381]
camels_03364500,[0.51060129]
camels_03366500,[0.64513089]
camels_03368000,[0.67341969]
camels_03384450,[0.22925557]
camels_03439000,[0.47520209]
camels_03450000,[0.26864609]
camels_03455500,[0.55541122]
camels_03456500,[0.66958136]
camels_03460000,[0.36176795]
camels_03463300,[0.3176921]
camels_03471500,[0.70713107]
camels_03473000,[0.70824531]
camels_03479000,[0.25073695]
camels_03488000,[0.6503114]
camels_03498500,[0.34808035]
camels_03500000,[0.80707655]
camels_03500240,[0.68314394]
camels_03504000,[0.59783267]
camels_03574500,[0.42299815]
camels_03592718,[0.69877233]
camels_03604000,[-0.57917801]
camels_04015330,[0.45025494]
camels_04024430,[0.66888554]
camels_04027000,[0.21995369]
camels_04040500,[-0.11735677]
camels_04043050,[0.21017199]
camels_04045500,[-2.54711596]
camels_04056500,[0.74089776]
camels_04057510,[0.35830956]
camels_04057800,[0.43058092]
camels_04059500,[0.64494957]
camels_04063700,[0.45449579]
camels_04074950,[0.73487747]
camels_04105700,[-0.3466631]
camels_04115265,[-0.41438246]
camels_04122200,[0.71738659]
camels_04122500,[0.59612828]
camels_04124000,[0.51989805]
camels_04127918,[-2.05814478]
camels_04127997,[0.67310867]
camels_04161580,[0.38646766]
camels_04185000,[0.59022364]
camels_04196800,[0.49418508]
camels_04197100,[0.55705515]
camels_04197170,[0.52874194]
camels_04213000,[0.4121873]
camels_04213075,[0.60337813]
camels_04216418,[0.78687779]
camels_04221000,[0.85566737]
camels_04224775,[0.75918018]
camels_04233000,[0.8260471]
camels_04256000,[0.85269257]
camels_04296000,[0.72374803]
camels_05056000,[0.79934335]
camels_05057000,[0.47264262]
camels_05057200,[-0.19776797]
camels_05062500,[-0.04715035]
camels_05087500,[-4.29461171]
camels_05120500,[0.49382248]
camels_05123400,[0.19815934]
camels_05129115,[-0.00995911]
camels_05131500,[-1.08601906]
camels_05291000,[0.52407663]
camels_05362000,[0.56743209]
camels_05393500,[0.69348584]
camels_05399500,[0.41311869]
camels_05408000,[-0.39579193]
camels_05412500,[0.26188115]
camels_05413500,[0.33813511]
camels_05414000,[0.58167592]
camels_05444000,[0.59334228]
camels_05454000,[0.27677718]
camels_05458000,[0.50416308]
camels_05466500,[0.48307723]
camels_05487980,[0.6985725]
camels_05488200,[0.43697979]
camels_05489000,[0.68977793]
camels_05495000,[0.52178913]
camels_05495500,[0.52138963]
camels_05501000,[-0.43698678]
camels_05503800,[-3.43084383]
camels_05507600,[0.17274059]
camels_05508805,[-0.62296434]
camels_05514500,[-1.165685]
camels_05525500,[0.62847822]
camels_05556500,[0.63623042]
camels_05584500,[0.58332796]
camels_05585000,[0.47481612]
camels_05591550,[0.40560616]
camels_05592050,[0.44046825]
camels_05592575,[-0.26263755]
camels_05593575,[0.4658116]
camels_05593900,[0.33294015]
camels_05595730,[0.47195883]
camels_06037500,[-3.36890818]
camels_06043500,[0.13820247]
camels_06154410,[-0.00712817]
camels_06188000,[0.71967242]
camels_06191500,[0.90479092]
