gauge_id,KGE
camels_01013500,[0.3708688]
camels_01022500,[0.69458428]
camels_01030500,[0.32542985]
camels_01031500,[0.77224897]
camels_01047000,[0.87992766]
camels_01052500,[0.69382005]
camels_01054200,[0.66109464]
camels_01055000,[0.79292462]
camels_01057000,[0.88087671]
camels_01073000,[0.36947054]
camels_01078000,[0.8019631]
camels_01118300,[0.51548094]
camels_01121000,[0.62548976]
camels_01123000,[0.81022364]
camels_01134500,[0.71329778]
camels_01137500,[0.82178933]
camels_01139000,[0.90653973]
camels_01139800,[0.77823683]
camels_01142500,[0.81867764]
camels_01144000,[0.80037004]
camels_01162500,[0.77566409]
camels_01169000,[0.79163503]
camels_01170100,[0.84695072]
camels_01181000,[0.78635655]
camels_01187300,[0.67181431]
camels_01195100,[0.70840838]
camels_01333000,[0.62898621]
camels_01350000,[0.68319575]
camels_01350080,[0.76833429]
camels_01350140,[0.7197737]
camels_01365000,[0.69441853]
camels_01411300,[0.53859805]
camels_01413500,[0.85807535]
camels_01414500,[0.75960231]
camels_01415000,[0.81872867]
camels_01423000,[0.85076532]
camels_01434025,[0.67947391]
camels_01435000,[0.78730465]
camels_01439500,[0.73987616]
camels_01440000,[0.6249689]
camels_01440400,[0.75188505]
camels_01451800,[0.74432486]
camels_01466500,[-0.74022118]
camels_01484100,[0.59827379]
camels_01485500,[0.25193859]
camels_01486000,[0.64726694]
camels_01487000,[0.75238745]
camels_01491000,[0.45163088]
camels_01510000,[0.75235367]
camels_01516500,[0.63871599]
camels_01518862,[0.70143182]
camels_01532000,[0.64375491]
camels_01539000,[0.80211294]
camels_01542810,[0.69094897]
camels_01543000,[0.81357451]
camels_01543500,[0.84169402]
camels_01544500,[0.76029628]
camels_01545600,[0.84844649]
camels_01547700,[0.76234618]
camels_01548500,[0.89129647]
camels_01549500,[0.59647954]
camels_01550000,[0.79196215]
camels_01552000,[0.86570747]
camels_01552500,[0.73934792]
camels_01557500,[0.78245668]
camels_01567500,[0.66873086]
camels_01568000,[0.60846]
camels_01580000,[0.76350422]
camels_01583500,[0.56816991]
camels_01586610,[0.60752616]
camels_01591400,[0.52445231]
camels_01594950,[0.74590998]
camels_01596500,[0.64829473]
camels_01605500,[0.58215313]
camels_01606500,[0.62645255]
camels_01613050,[0.63594094]
camels_01620500,[0.30788572]
camels_01632000,[0.61259749]
camels_01632900,[0.7851809]
camels_01634500,[0.59468008]
camels_01638480,[0.5817076]
camels_01639500,[0.51601123]
camels_01644000,[0.71852119]
camels_01658500,[0.59487797]
camels_01664000,[0.54135111]
camels_01666500,[0.66227884]
camels_01667500,[0.6415082]
camels_01669000,[0.56270713]
camels_01669520,[0.46566268]
camels_02011400,[0.55032034]
camels_02011460,[0.31410762]
camels_02013000,[0.37884542]
camels_02014000,[0.80414194]
camels_02015700,[0.62604861]
camels_02016000,[0.74074582]
camels_02017500,[0.72163191]
camels_02018000,[0.67790769]
camels_02027000,[0.73828357]
camels_02027500,[0.51592313]
camels_02028500,[0.53519223]
camels_02038850,[0.59011907]
camels_02046000,[0.58130323]
camels_02051000,[0.60235388]
camels_02051500,[0.72374707]
camels_02053200,[0.24210095]
camels_02053800,[0.55073674]
camels_02055100,[0.4517089]
camels_02056900,[0.75922539]
camels_02059500,[0.66871244]
camels_02064000,[0.70615855]
camels_02065500,[0.83273231]
camels_02069700,[0.72849898]
camels_02070000,[0.73726288]
camels_02074500,[0.64131123]
camels_02077200,[0.45386099]
camels_02081500,[0.60380971]
camels_02082950,[0.55731448]
camels_02092500,[0.30295297]
camels_02096846,[0.47931435]
camels_02102908,[0.362313]
camels_02108000,[-0.01077034]
camels_02111180,[0.64849651]
camels_02111500,[0.83383327]
camels_02112120,[0.76103613]
camels_02112360,[0.80395775]
camels_02118500,[0.6610634]
camels_02125000,[0.48127029]
camels_02128000,[0.55817282]
camels_02137727,[0.7534973]
camels_02140991,[0.57847108]
camels_02143000,[0.64179805]
camels_02143040,[0.49063436]
camels_02149000,[0.74429611]
camels_02152100,[0.64442568]
camels_02177000,[0.67627743]
camels_02178400,[0.81835297]
camels_02193340,[0.23189357]
camels_02196000,[-0.18994956]
camels_02198100,[0.33469116]
camels_02202600,[0.34076516]
camels_02212600,[0.04343374]
camels_02215100,[0.61798579]
camels_02216180,[0.49700994]
camels_02221525,[0.71339591]
camels_02231000,[-0.47266496]
camels_02231342,[0.56199903]
camels_02235200,[-0.33550055]
camels_02245500,[0.34853657]
camels_02246000,[0.25416141]
camels_02296500,[0.58974941]
camels_02297155,[0.05609488]
camels_02297310,[0.51488525]
camels_02298123,[0.56479744]
camels_02298608,[0.53462577]
camels_02299950,[0.50512171]
camels_02300700,[0.12849672]
camels_02310947,[-0.10735825]
camels_02312200,[0.51545602]
camels_02314500,[0.07339206]
camels_02315500,[0.56331533]
camels_02324400,[0.40834733]
camels_02327100,[0.02778478]
camels_02342933,[0.43469076]
camels_02349900,[0.46610694]
camels_02350900,[0.66630658]
camels_02361000,[0.55088139]
camels_02363000,[0.43226207]
camels_02369800,[0.45784431]
camels_02371500,[0.53664061]
camels_02372250,[0.41077655]
camels_02374500,[0.72180995]
camels_02381600,[0.37080629]
camels_02384540,[0.48671506]
camels_02395120,[0.49774177]
camels_02408540,[0.51447626]
camels_02415000,[0.31339705]
camels_02422500,[0.62987841]
camels_02427250,[0.41357644]
camels_02430085,[0.73582306]
camels_02430615,[0.75606946]
camels_02450250,[0.51543493]
camels_02464000,[0.55199363]
camels_02464146,[0.65346686]
camels_02464360,[0.76317007]
camels_02465493,[0.6715482]
camels_02469800,[0.31574081]
camels_02472000,[0.3885174]
camels_02472500,[0.43974472]
camels_02479155,[0.04139217]
camels_02479300,[0.57865502]
camels_02479560,[0.24561696]
camels_02481000,[0.46322523]
camels_02481510,[0.50114169]
camels_03010655,[0.76574228]
camels_03011800,[0.82364623]
camels_03015500,[0.71463776]
camels_03021350,[0.67163941]
camels_03026500,[0.71253671]
camels_03028000,[0.73532413]
camels_03049000,[0.53738451]
camels_03049800,[0.1148345]
camels_03050000,[0.54260141]
camels_03066000,[0.52161583]
camels_03069500,[0.65457764]
camels_03070500,[0.67485853]
camels_03076600,[0.7573449]
camels_03078000,[0.73796447]
camels_03140000,[0.60378818]
camels_03144000,[0.63813701]
camels_03159540,[0.60801814]
camels_03161000,[0.74192251]
camels_03164000,[0.64004849]
camels_03165000,[0.61842032]
camels_03170000,[0.66493554]
camels_03173000,[0.70316295]
camels_03180500,[0.69048717]
camels_03182500,[0.53550681]
camels_03186500,[0.66872505]
camels_03187500,[0.61205672]
camels_03213700,[0.71961753]
camels_03237280,[0.58967571]
camels_03237500,[0.57831354]
camels_03238500,[0.65517882]
camels_03241500,[0.67651868]
camels_03280700,[0.60738835]
camels_03281100,[0.64071507]
camels_03281500,[0.63695863]
camels_03285000,[0.5239596]
camels_03291780,[0.6170655]
camels_03300400,[0.50199069]
camels_03338780,[0.3924748]
camels_03340800,[0.57692601]
camels_03346000,[-0.00749859]
camels_03357350,[0.6185317]
camels_03364500,[0.69839147]
camels_03366500,[0.6502253]
camels_03368000,[0.63934731]
camels_03384450,[0.35229278]
camels_03439000,[0.53842625]
camels_03450000,[0.52121269]
camels_03455500,[0.47014873]
camels_03456500,[0.56529118]
camels_03460000,[0.5068425]
camels_03463300,[0.4414368]
camels_03471500,[0.62930666]
camels_03473000,[0.7223051]
camels_03479000,[0.40433377]
camels_03488000,[0.732894]
camels_03498500,[0.46137308]
camels_03500000,[0.74490374]
camels_03500240,[0.61461208]
camels_03504000,[0.60717457]
camels_03574500,[0.56544353]
camels_03592718,[0.63771144]
camels_03604000,[0.39135425]
camels_04015330,[0.07584379]
camels_04024430,[0.324631]
camels_04027000,[0.22579227]
camels_04040500,[-1.0577024]
camels_04043050,[0.24200911]
camels_04045500,[-2.05056477]
camels_04056500,[0.46973913]
camels_04057510,[0.69893781]
camels_04057800,[0.35648988]
camels_04059500,[0.38654325]
camels_04063700,[0.65121106]
camels_04074950,[0.75321002]
camels_04105700,[-0.50551576]
camels_04115265,[0.44019815]
camels_04122200,[0.44050306]
camels_04122500,[0.8155553]
camels_04124000,[0.76281501]
camels_04127918,[0.55435276]
camels_04127997,[-0.01037283]
camels_04161580,[-0.29080577]
camels_04185000,[0.4642541]
camels_04196800,[0.58350508]
camels_04197100,[0.6873375]
camels_04197170,[0.54412514]
camels_04213000,[0.62373705]
camels_04213075,[0.47986365]
camels_04216418,[0.781651]
camels_04221000,[0.80497991]
camels_04224775,[0.52368747]
camels_04233000,[0.67252282]
camels_04256000,[0.8535263]
camels_04296000,[0.78445023]
camels_05056000,[0.84462323]
camels_05057000,[0.47459709]
camels_05057200,[-0.14356661]
camels_05062500,[0.25639659]
camels_05087500,[-2.55684848]
camels_05120500,[-0.06760253]
camels_05123400,[-0.10927916]
camels_05129115,[-0.80198748]
camels_05131500,[-1.87709261]
camels_05291000,[0.60393561]
camels_05362000,[0.54139453]
camels_05393500,[0.72929987]
camels_05399500,[0.35160409]
camels_05408000,[0.51555267]
camels_05412500,[0.62931018]
camels_05413500,[0.44574259]
camels_05414000,[0.61185453]
camels_05444000,[0.59456114]
camels_05454000,[0.38267146]
camels_05458000,[0.36232534]
camels_05466500,[0.61737288]
camels_05487980,[0.65516019]
camels_05488200,[0.51350314]
camels_05489000,[0.58780674]
