gauge_id,KGE
camels_01013500,[0.67689391]
camels_01022500,[0.81723252]
camels_01030500,[-1.5410204]
camels_01031500,[0.83119867]
camels_01047000,[0.89888012]
camels_01052500,[0.73683673]
camels_01054200,[0.68547234]
camels_01055000,[0.86210445]
camels_01057000,[0.91225395]
camels_01073000,[-1.72032622]
camels_01078000,[0.76310936]
camels_01118300,[0.58785972]
camels_01121000,[0.81962671]
camels_01123000,[0.85825526]
camels_01134500,[0.75080604]
camels_01137500,[0.78907787]
camels_01139000,[0.78624431]
camels_01139800,[0.82286457]
camels_01142500,[0.83537078]
camels_01144000,[0.89263524]
camels_01162500,[0.85138924]
camels_01169000,[0.80007522]
camels_01170100,[0.73107303]
camels_01181000,[0.855898]
camels_01187300,[0.72023264]
camels_01195100,[0.58875333]
camels_01333000,[0.51131375]
camels_01350000,[0.64082364]
camels_01350080,[0.70805565]
camels_01350140,[0.59077332]
camels_01365000,[0.77277314]
camels_01411300,[0.63656976]
camels_01413500,[0.89139162]
camels_01414500,[0.7537598]
camels_01415000,[0.8290713]
camels_01423000,[0.86870709]
camels_01434025,[0.71811325]
camels_01435000,[0.8151075]
camels_01439500,[0.81258866]
camels_01440000,[0.80863925]
camels_01440400,[0.78193312]
camels_01451800,[0.54857848]
camels_01466500,[0.23656997]
camels_01484100,[0.62302068]
camels_01485500,[0.46844245]
camels_01486000,[0.63135603]
camels_01487000,[0.77643115]
camels_01491000,[0.46173478]
camels_01510000,[0.61491735]
camels_01516500,[0.70747782]
camels_01518862,[0.7638652]
camels_01532000,[0.85047616]
camels_01539000,[0.83426363]
camels_01542810,[0.6956978]
camels_01543000,[0.87321147]
camels_01543500,[0.90779757]
camels_01544500,[0.82608068]
camels_01545600,[0.83969723]
camels_01547700,[0.80941345]
camels_01548500,[0.91878297]
camels_01549500,[0.77137868]
camels_01550000,[0.82957346]
camels_01552000,[0.8686816]
camels_01552500,[0.72868764]
camels_01557500,[0.79836906]
camels_01567500,[0.76094771]
camels_01568000,[0.76074983]
camels_01580000,[0.4231749]
camels_01583500,[0.62990389]
camels_01586610,[0.67618989]
camels_01591400,[0.53406108]
camels_01594950,[0.81933292]
camels_01596500,[0.4437611]
camels_01605500,[0.75631195]
camels_01606500,[0.57445443]
camels_01613050,[0.74664315]
camels_01620500,[0.21381736]
camels_01632000,[0.57374903]
camels_01632900,[0.74129381]
camels_01634500,[0.66593161]
camels_01638480,[0.51880371]
camels_01639500,[0.67630714]
camels_01644000,[0.76433568]
camels_01658500,[0.30090728]
camels_01664000,[0.67150492]
camels_01666500,[0.55463477]
camels_01667500,[0.59336855]
camels_01669000,[0.52538546]
camels_01669520,[0.50123558]
camels_02011400,[0.797749]
camels_02011460,[0.31912742]
camels_02013000,[0.12403205]
camels_02014000,[0.79069418]
camels_02015700,[0.63010597]
camels_02016000,[0.74768868]
camels_02017500,[0.58749259]
camels_02018000,[0.7387134]
camels_02027000,[0.7707774]
camels_02027500,[0.58535627]
camels_02028500,[0.58724246]
camels_02038850,[0.7751056]
camels_02046000,[0.54515763]
camels_02051000,[0.72357502]
camels_02051500,[0.71519613]
camels_02053200,[0.35663398]
camels_02053800,[0.68815192]
camels_02055100,[0.60102185]
camels_02056900,[0.79212083]
camels_02059500,[0.72751498]
camels_02064000,[0.77873483]
camels_02065500,[0.82084899]
camels_02069700,[0.71331556]
camels_02070000,[0.80508233]
camels_02074500,[0.69230013]
camels_02077200,[0.43154351]
camels_02081500,[0.61182969]
camels_02082950,[0.68892005]
camels_02092500,[0.09015364]
camels_02096846,[0.41868869]
camels_02102908,[-0.1326256]
camels_02108000,[0.40439147]
camels_02111180,[0.65754913]
camels_02111500,[0.87438995]
camels_02112120,[0.82485728]
camels_02112360,[0.85153923]
camels_02118500,[0.70025572]
camels_02125000,[0.37713488]
camels_02128000,[0.58802423]
camels_02137727,[0.75689687]
camels_02140991,[0.57985988]
camels_02143000,[0.64785764]
camels_02143040,[0.66539663]
camels_02149000,[0.77087988]
camels_02152100,[0.67059318]
camels_02177000,[0.62114299]
camels_02178400,[0.81633032]
camels_02193340,[0.37926153]
camels_02196000,[0.51287227]
camels_02198100,[0.33585138]
camels_02202600,[0.13890721]
camels_02212600,[0.53625446]
camels_02215100,[0.62209459]
camels_02216180,[0.16260329]
camels_02221525,[0.84764744]
camels_02231000,[-2.93713833]
camels_02231342,[0.45553795]
camels_02235200,[-0.47137479]
camels_02245500,[0.16263748]
camels_02246000,[0.07626706]
camels_02296500,[0.38547008]
camels_02297155,[0.11977543]
camels_02297310,[0.48813271]
camels_02298123,[0.47732225]
camels_02298608,[0.59405964]
camels_02299950,[0.46518893]
camels_02300700,[0.04493919]
camels_02310947,[-0.07761701]
camels_02312200,[0.4952925]
camels_02314500,[0.29867002]
camels_02315500,[0.53599229]
camels_02324400,[0.23216793]
camels_02327100,[-0.02121639]
camels_02342933,[0.41506356]
camels_02349900,[0.37316464]
camels_02350900,[0.72404752]
camels_02361000,[0.48369351]
camels_02363000,[0.5335039]
camels_02369800,[0.35117171]
camels_02371500,[0.61598319]
camels_02372250,[0.49539339]
camels_02374500,[0.76840999]
camels_02381600,[0.35596584]
camels_02384540,[0.42300451]
camels_02395120,[0.38496024]
camels_02408540,[0.67395056]
camels_02415000,[0.54392567]
camels_02422500,[0.63126254]
camels_02427250,[0.60523882]
camels_02430085,[0.73312045]
camels_02430615,[0.76261357]
camels_02450250,[0.47613413]
camels_02464000,[0.57579259]
camels_02464146,[0.66390062]
camels_02464360,[0.77994465]
camels_02465493,[0.45066353]
camels_02469800,[0.59817555]
camels_02472000,[-0.18736324]
camels_02472500,[0.48238587]
camels_02479155,[0.46372978]
camels_02479300,[0.73585474]
camels_02479560,[0.42516584]
camels_02481000,[0.526881]
camels_02481510,[0.64510201]
camels_03010655,[0.7346494]
camels_03011800,[0.8400304]
camels_03015500,[0.75021126]
