gauge_id,KGE
camels_01013500,0.29636921
camels_01022500,0.68480148
camels_01030500,0.43815729
camels_01031500,0.75473806
camels_01047000,0.87362143
camels_01052500,0.6802565
camels_01054200,0.67464811
camels_01055000,0.77854547
camels_01057000,0.88094725
camels_01073000,0.53880427
camels_01078000,0.79667542
camels_01118300,0.50065698
camels_01121000,0.75229739
camels_01123000,0.74985238
camels_01134500,0.71383855
camels_01137500,0.81606239
camels_01139000,0.90022755
camels_01139800,0.74375145
camels_01142500,0.82134379
camels_01144000,0.78901781
camels_01162500,0.78340245
camels_01169000,0.78136892
camels_01170100,0.86445237
camels_01181000,0.78285865
camels_01187300,0.67250145
camels_01195100,0.72458459
camels_01333000,0.45028468
camels_01350000,0.70295391
camels_01350080,0.77843392
camels_01350140,0.72789192
camels_01365000,0.71301457
camels_01411300,0.14194362
camels_01413500,0.86277673
camels_01414500,0.77233912
camels_01415000,0.82991274
camels_01423000,0.85679146
camels_01434025,0.72283056
camels_01435000,0.7621574
camels_01439500,0.75536975
camels_01440000,0.74683825
camels_01440400,0.75805142
camels_01451800,0.74519723
camels_01466500,-1.11730601
camels_01484100,0.63179829
camels_01485500,0.55376521
camels_01486000,0.66533061
camels_01487000,0.78093693
camels_01491000,0.49185507
camels_01510000,0.74780874
camels_01516500,0.68231492
camels_01518862,0.73548515
camels_01532000,0.79562675
camels_01539000,0.76587648
camels_01542810,0.68595506
camels_01543000,0.79619991
camels_01543500,0.85042679
camels_01544500,0.75781448
camels_01545600,0.84404614
camels_01547700,0.75717323
camels_01548500,0.89026437
camels_01549500,0.7636011
camels_01550000,0.78661088
camels_01552000,0.86508057
camels_01552500,0.77041223
camels_01557500,0.78164897
camels_01567500,0.75604451
camels_01568000,0.72496378
camels_01580000,0.72615835
camels_01583500,0.66858276
camels_01586610,0.57060793
camels_01591400,0.56752057
camels_01594950,0.79174183
camels_01596500,0.63537689
camels_01605500,0.59130717
camels_01606500,0.66735719
camels_01613050,0.58963156
camels_01620500,0.28121296
camels_01632000,0.6451439
camels_01632900,0.75435534
camels_01634500,0.57906905
camels_01638480,0.63585453
camels_01639500,0.53766546
camels_01644000,0.68119478
camels_01658500,0.4751106
camels_01664000,0.52504747
camels_01666500,0.70013169
camels_01667500,0.60160469
camels_01669000,0.55847585
camels_01669520,0.27613511
camels_02011400,0.67792036
camels_02011460,0.46992786
camels_02013000,0.44572535
camels_02014000,0.79941057
camels_02015700,0.63018356
camels_02016000,0.73080369
camels_02017500,0.59340396
camels_02018000,0.75660976
camels_02027000,0.72677242
camels_02027500,0.52601868
camels_02028500,0.54213392
camels_02038850,0.68225415
camels_02046000,0.60171643
camels_02051000,0.62556332
camels_02051500,0.7776613
camels_02053200,0.11839735
camels_02053800,0.48518192
camels_02055100,0.43551603
camels_02056900,0.75361409
camels_02059500,0.64770077
camels_02064000,0.75311931
camels_02065500,0.82755954
camels_02069700,0.70253851
camels_02070000,0.77917518
camels_02074500,0.68659762
camels_02077200,0.44746331
camels_02081500,0.67076637
camels_02082950,0.60939555
camels_02092500,0.25938683
camels_02096846,0.50523624
camels_02102908,0.27146406
camels_02108000,0.14907937
camels_02111180,0.68575264
camels_02111500,0.82403867
camels_02112120,0.79202683
camels_02112360,0.79310483
camels_02118500,0.70846977
camels_02125000,0.46079152
camels_02128000,0.53117441
camels_02137727,0.76380778
camels_02140991,0.5837439
camels_02143000,0.62574466
camels_02143040,0.5490888
camels_02149000,0.75962493
camels_02152100,0.70916639
camels_02177000,0.70743981
camels_02178400,0.82234468
camels_02193340,0.29857177
camels_02196000,-0.10440032
camels_02198100,0.43440166
camels_02202600,0.22258071
camels_02212600,0.00091934
camels_02215100,0.64257663
camels_02216180,0.4389029
camels_02221525,0.81411674
camels_02231000,-0.46618689
camels_02231342,0.58112437
camels_02235200,-0.35271426
camels_02245500,0.29545171
camels_02246000,0.34862318
camels_02296500,0.56064142
camels_02297155,-0.00798981
camels_02297310,0.52355099
camels_02298123,0.56944928
camels_02298608,0.52880172
camels_02299950,0.50141746
camels_02300700,0.12895043
camels_02310947,-0.04402481
camels_02312200,0.51967187
camels_02314500,-2.73098558
camels_02315500,0.50368756
camels_02324400,0.3831978
camels_02327100,0.06985106
camels_02342933,0.39780279
camels_02349900,0.27939949
camels_02350900,0.74760884
camels_02361000,0.52260908
camels_02363000,0.49590459
camels_02369800,0.48827905
camels_02371500,0.53918507
camels_02372250,0.4507608
camels_02374500,0.6999989
camels_02381600,0.42266733
camels_02384540,0.50969436
camels_02395120,0.46467102
camels_02408540,0.59769473
camels_02415000,0.36911982
camels_02422500,0.68361171
camels_02427250,0.50682579
camels_02430085,0.73700866
camels_02430615,0.76722729
camels_02450250,0.53775416
camels_02464000,0.56930839
camels_02464146,0.68234947
camels_02464360,0.75253689
camels_02465493,0.54717151
camels_02469800,0.38542509
camels_02472000,0.41314847
camels_02472500,0.50437745
camels_02479155,0.44965626
camels_02479300,0.66395249
camels_02479560,0.3681781
camels_02481000,0.49021271
camels_02481510,0.46772477
camels_03010655,0.75188755
camels_03011800,0.83025469
camels_03015500,0.755441
camels_03021350,0.68614167
camels_03026500,0.73008289
camels_03028000,0.76126449
camels_03049000,-3.06900974
camels_03049800,0.09237552
camels_03050000,0.60048744
camels_03066000,0.54534807
camels_03069500,0.63176159
camels_03070500,0.65301048
camels_03076600,0.72982078
camels_03078000,0.76309155
camels_03140000,0.64342602
camels_03144000,0.61697134
camels_03159540,0.64930088
camels_03161000,0.76330526
camels_03164000,0.65193849
camels_03165000,0.67615104
camels_03170000,0.60642071
camels_03173000,0.54352265
camels_03180500,0.68589459
camels_03182500,-0.36505719
camels_03186500,0.68450847
camels_03187500,0.58316091
camels_03213700,0.70659009
camels_03237280,0.57143167
camels_03237500,0.56009814
camels_03238500,0.62529664
camels_03241500,0.68251534
camels_03280700,0.58575568
camels_03281100,0.67594323
camels_03281500,0.69217372
camels_03285000,0.55096589
camels_03291780,0.6310826
camels_03300400,0.51198675
camels_03338780,0.38135239
camels_03340800,0.61011633
