gauge_id,KGE
camels_01013500,0.30322865
camels_01022500,-0.05532538
camels_01030500,-0.46645796
camels_01031500,0.83196917
camels_01047000,0.91105677
camels_01052500,0.74727969
camels_01054200,0.6664111
camels_01055000,0.86685496
camels_01057000,0.91068891
camels_01073000,-1.47729216
camels_01078000,0.88698148
camels_01118300,0.63779292
camels_01121000,0.80701458
camels_01123000,0.7492432
camels_01134500,0.8575917
camels_01137500,0.79146356
camels_01139000,0.83325845
camels_01139800,0.74727448
camels_01142500,0.83230505
camels_01144000,0.73563765
camels_01162500,0.87277739
camels_01169000,0.75175419
camels_01170100,0.92510922
camels_01181000,0.81846442
camels_01187300,0.7441333
camels_01195100,0.55590131
camels_01333000,-0.40609928
camels_01350000,0.74214385
camels_01350080,0.80938849
camels_01350140,0.78721532
camels_01365000,0.62572927
camels_01411300,0.60422369
camels_01413500,0.85501608
camels_01414500,0.75431089
camels_01415000,0.81234807
camels_01423000,0.81700929
camels_01434025,0.72656234
camels_01435000,0.75010902
camels_01439500,0.76807851
camels_01440000,0.69090039
camels_01440400,0.67292226
camels_01451800,0.36941417
camels_01466500,-0.92641599
camels_01484100,0.60167002
camels_01485500,0.46541381
camels_01486000,0.62057743
camels_01487000,0.80652712
camels_01491000,0.42198394
camels_01510000,0.57472736
camels_01516500,0.74015914
camels_01518862,0.78025417
camels_01532000,0.71563999
camels_01539000,0.75761551
camels_01542810,0.71691804
camels_01543000,0.82920261
camels_01543500,0.79466886
camels_01544500,0.7605369
camels_01545600,0.76102447
camels_01547700,0.69467285
camels_01548500,0.89500798
camels_01549500,0.68280733
camels_01550000,0.69428119
camels_01552000,0.78164219
camels_01552500,0.66959925
camels_01557500,0.75799562
camels_01567500,0.75681313
camels_01568000,0.65128592
camels_01580000,0.72348667
camels_01583500,0.58503277
camels_01586610,0.51854294
camels_01591400,0.02878861
camels_01594950,0.68054018
camels_01596500,0.62828203
camels_01605500,0.59017887
camels_01606500,0.6488644
camels_01613050,0.71120428
camels_01620500,0.2417749
camels_01632000,0.56324123
camels_01632900,0.73807466
camels_01634500,0.59162623
camels_01638480,0.65740454
camels_01639500,0.56177518
camels_01644000,0.44248309
camels_01658500,0.60152718
camels_01664000,0.56093509
camels_01666500,0.70815071
camels_01667500,0.44177165
camels_01669000,0.48629087
camels_01669520,0.28724985
camels_02011400,0.11864766
camels_02011460,-1.62751519
camels_02013000,0.4372146
camels_02014000,0.78723276
camels_02015700,0.55533809
camels_02016000,0.77938754
camels_02017500,0.61887321
camels_02018000,0.75632069
