Unnamed: 0,gauge_id,KGE_similarity3,KGE_similarity5,KGE_similarity7,KGE_similarity10,KGE_similarity15,KGE_similarity20,KGE_similarity25,KGE_similarity30,KGE_similarity40,KGE_similarity50,KGE_similarity75,KGE_similarity100,KGE_similarity150,KGE_similarity200,KGE_similarity250,KGE_similarity300,KGE_similarity350,KGE_similarity400,KGE_similarity450,KGE_similarity500,KGE_similarity550,KGE_similarity600,KGE_geo3,KGE_geo5,KGE_geo7,KGE_geo10,KGE_geo15,KGE_geo30,KGE_geo40,KGE_geo50,KGE_geo75,KGE_geo100,KGE_geo150,KGE_geo200,KGE_geo250,KGE_geo300,KGE_geo350,KGE_geo400,KGE_geo450,KGE_geo500,KGE_geo550,KGE_geo600,max_kge,max_kge_source_column,max_geo_kge,max_geo_kge_column,max_similarity_kge,max_similarity_kge_column,max_geo_N,max_similarity_N,gauge_lat,gauge_lon,area,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,p_mean,seasonality_FAO_PM,ire_pc_sse,kar_pc_sse,slp_dg_sav,for_pc_sse,cly_pc_sav,snd_pc_sav,dor_pc_pva,KGE_geo20,KGE_geo25
80,1638480,0.30076543,0.29623006,0.21508324,0.37503415,0.46889397,0.65740454,0.50970763,0.52091556,0.54407294,0.55992902,0.53919762,0.48438143,0.54036103,0.58080375,0.57900136,0.58480067,0.56057383,0.51292756,0.53808382,0.5344699,0.53049818,0.50712705,0.36952505,0.50851938,0.47565401,0.51210906,0.51880371,0.5770035,0.62395406,0.62041791,0.67396988,0.63585453,0.66388561,0.58020934,0.5817076,0.56241562,0.53741272,0.56143645,0.53163891,0.53412092,0.49179433,0.49934258,0.67396988,KGE_geo75,0.67396988,KGE_geo75,0.65740454,KGE_similarity20,75,20,39.25455,-77.57638,233.5872892,0.78893834,0.0,1.1554054,0.05852156,3.7562094,0.6728268,2.8836324,1.1361376,2.0,14.0,32.0,42.0,18.0,41.0,0,0.53429595,0.60594174
81,1639500,0.11993833,0.11075692,0.07820244,0.60799648,0.74177841,0.56177518,0.74282828,0.67959082,0.6951422,0.72753165,0.74200059,0.56161747,0.43229206,0.51829133,0.52195414,0.58418399,0.62156114,0.57311442,0.63402804,0.63190149,0.55678942,0.64329129,0.50876299,0.36287524,0.73747829,0.58245967,0.67630714,0.58376683,0.52156078,0.59040396,0.62586957,0.53766546,0.60664924,0.53366447,0.51601123,0.61536919,0.58000402,0.64701099,0.47372461,0.51158394,0.54206436,0.61137919,0.74282828,KGE_similarity25,0.73747829,KGE_geo7,0.74282828,KGE_similarity25,7,25,39.61236,-77.23744,266.9608884,0.75269574,0.06968743,1.1197368,0.058247775,3.6411123,0.6631759,3.007532,1.0715638,0.502690178,4.650537208,30.30910733,57.68985249,19.49730982,40.96737114,0,0.61264601,0.62449737
82,1644000,-0.13465101,0.36720036,0.25274672,0.3533123,0.396571,0.44248309,0.40224357,0.45677762,0.74894346,0.772667,0.75544586,0.7503629,0.74255652,0.71969741,0.70512633,0.7214214,0.71620816,0.70109648,0.71012573,0.73509756,0.73810793,0.72537658,0.72722363,0.69168449,0.72687299,0.72841653,0.76433568,0.75686499,0.78628268,0.751265,0.76318346,0.68119478,0.65186366,0.70042126,0.71852119,0.72745117,0.71389626,0.71723021,0.70702984,0.71339993,0.73742193,0.74160244,0.78628268,KGE_geo40,0.78628268,KGE_geo40,0.772667,KGE_similarity50,40,50,39.01955,-77.57749,858.8115964,0.7865108,0.0,1.1465753,0.057289526,3.72338,0.67255306,2.8823593,1.1135104,0.810306475,18.14351486,37.27719552,73.32558179,18.54430816,40.65309924,0,0.71180758,0.68720797
83,1658500,0.55779833,0.57205983,0.59627539,0.62426316,0.64263499,0.60152718,0.62953102,0.62146881,0.61060186,0.58925733,0.58766076,0.54238912,0.56078692,0.54947,0.56568065,0.54615675,0.5219113,0.53424562,0.50252652,0.55436763,0.57334701,0.54054899,-0.18293168,-0.10520414,-0.11295227,0.19565006,0.30090728,0.46882782,0.42712544,0.42638868,0.41516851,0.4751106,0.53287132,0.54355828,0.59487797,0.58554179,0.54038819,0.28106235,0.54283742,0.54302419,0.50393972,0.49148571,0.64263499,KGE_similarity15,0.59487797,KGE_geo250,0.64263499,KGE_similarity15,250,15,38.58734,-77.4286,23.7826793,0.8313211,0.0,1.1458334,0.060232718,3.8439798,0.67960304,2.927846,1.116377,0.009026571,0.0,22.92262254,95.85758165,18.01805314,45.98194686,0,-0.34869975,0.3770382
84,1664000,0.31713766,0.39832483,0.38564385,0.50603558,0.56114218,0.56093509,0.55688065,0.5696191,0.63940439,0.57035916,0.6558198,0.60889628,0.56184438,0.53852584,0.53759244,0.53166105,0.60079403,0.52591783,0.55323313,0.51666832,0.49530616,0.49926825,0.31106024,0.61750949,0.56671196,0.54656244,0.67150492,0.6202521,0.66120491,0.61766175,0.5504002,0.52504747,0.50554831,0.52569813,0.54135111,0.52710584,0.47989859,0.51358815,0.46728485,0.49011233,0.45836116,0.47718729,0.67150492,KGE_geo15,0.67150492,KGE_geo15,0.6558198,KGE_similarity75,15,75,38.53068,-77.8136,1603.511552,0.7873022,0.0,1.1605633,0.056399725,3.7574828,0.67022586,2.90787,1.0792639,0.020930788,22.08521492,54.59550949,96.87426668,19.92769393,41.62450536,0,0.62817901,0.63319598
85,1666500,0.43964201,0.55361694,0.56300643,0.76200944,0.66599355,0.70815071,0.68473579,0.67142272,0.66186298,0.67776505,0.67727348,0.69383258,0.68544043,0.67991742,0.72592181,0.6856697,0.65483388,0.66410848,0.68284128,0.70127048,0.70428095,0.68378144,0.57717225,0.62523463,0.52439121,0.43041187,0.55463477,0.70931397,0.60439802,0.73978397,0.68213197,0.70013169,0.67919717,0.63812941,0.66227884,0.71518392,0.72006655,0.72016464,0.71526015,0.70287753,0.69887759,0.60629684,0.76200944,KGE_similarity10,0.73978397,KGE_geo50,0.76200944,KGE_similarity10,50,10,38.32513,-78.09556,465.6380081,0.7566901,0.0,1.1534009,0.054551676,3.7181854,0.66194385,3.0184927,1.0674319,0.0,2.917070097,59.54789924,93.65850384,20.27059972,42.09416681,0,0.57249221,0.58628173
86,1667500,0.57847871,0.65052913,0.52572251,0.66284883,0.67110789,0.44177165,0.58029401,0.65875455,0.65365889,0.64701365,0.61933911,0.65704117,0.66536199,0.71179149,0.7087312,0.65714728,0.64737486,0.66723259,0.68285624,0.67724557,0.69896734,0.68231296,0.63980446,0.68042065,0.65070987,0.71804166,0.59336855,0.58315439,0.43339879,0.62910919,0.59368253,0.60160469,0.6531439,0.59877134,0.6415082,0.69748232,0.69552063,0.69143418,0.63843323,0.6641325,0.5764773,0.63599752,0.71804166,KGE_geo10,0.71804166,KGE_geo10,0.71179149,KGE_similarity200,10,200,38.35041,-77.975,1209.918944,0.7643978,0.0,1.1573677,0.05537303,3.736213,0.66310745,3.0012102,1.0875105,0.241635878,1.631596658,57.15017118,92.34008744,20.6955908,41.5211515,0,0.66499709,0.62709203
87,1669000,0.37370719,0.43792531,0.45645145,0.43670255,0.46731881,0.48629087,0.5280374,0.50741378,0.54949854,0.53633471,0.54417778,0.50454512,0.50296801,0.32928821,0.48808215,0.50862091,0.54603029,0.572717,0.5436384,0.56539274,0.58601818,0.55710792,0.57387248,0.61411362,0.58030154,0.41111788,0.52538546,0.59958413,0.53090083,0.58882188,0.54141121,0.55847585,0.53943583,0.5789473,0.56270713,0.5615192,0.59961383,0.57247623,0.62493675,0.61156276,0.60857971,0.59161599,0.62493675,KGE_geo450,0.62493675,KGE_geo450,0.58601818,KGE_similarity550,450,550,37.87708,-76.90052,75.19450209,0.819217,0.0,1.1432432,0.057905544,3.783721,0.6681725,3.0759008,1.0397744,0.997710054,0.0,14.972882,96.9806155,16.99144121,46.027118,0,0.54863143,0.55213838
88,1669520,0.4987337,0.54314497,0.40580193,0.38373326,0.358935,0.28724985,0.33193467,0.31177756,0.3333159,0.52427908,0.47632641,0.4246165,0.45868396,0.40895038,0.42160817,0.44336131,0.44839982,0.47065506,0.46010481,0.38627565,0.30859636,0.36664991,0.39409399,0.54510808,0.53306144,0.47263781,0.50123558,0.43373055,0.22308947,0.43317708,0.40693818,0.27613511,0.29110666,0.43431794,0.46566268,0.49175378,0.42958675,0.52408683,0.33999468,0.37173079,0.2209314,0.35071259,0.54510808,KGE_geo5,0.54510808,KGE_geo5,0.54314497,KGE_similarity5,5,5,37.63375,-76.69635,277.3165226,0.7902881,0.0,1.1346939,0.057084188,3.7186532,0.6577002,3.1975873,0.9874674,0.0,0.0,10.07411256,99.97529581,16.64642416,47.37828003,0,0.48653805,0.45739312
89,2011400,-0.266897,-0.21911191,-0.24985106,0.19635408,0.52143794,0.11864766,0.09277428,0.55511552,0.60237208,0.49177641,0.47919021,0.49122472,0.3649898,0.42919579,0.41286617,0.49773183,0.53712004,0.56014747,0.54441412,0.55733066,0.55022618,0.54062047,0.77921501,0.81581405,0.82697693,0.78783154,0.797749,0.74129517,0.74275991,0.77503655,0.72184591,0.67792036,0.55667916,0.50715463,0.55032034,0.54856237,0.55782777,0.42316448,0.56797946,0.54122891,0.51081836,0.49557522,0.82697693,KGE_geo7,0.82697693,KGE_geo7,0.60237208,KGE_similarity40,7,40,38.04235,-79.88144,409.8109273,0.66313964,0.15948246,1.1485451,0.0513347,3.3263862,0.6117728,3.198408,1.0379708,0.0,2.373991276,106.8585412,99.6117539,19.0,42.32171678,0,0.78068505,0.76071465
90,2011460,-1.21345989,-1.34947377,-1.6274483,-2.54392784,-3.91398931,-1.62751519,-0.51709833,0.07336469,0.4659874,0.42401967,0.46734735,0.37609119,-0.19337573,0.23589814,0.34587341,0.34088763,0.42077133,0.46264765,0.45452907,0.37986246,0.34713376,0.17540301,0.44506628,-1.29487866,-0.92515235,-0.60471622,0.31912742,0.34919473,0.1937557,0.30185679,0.32495747,0.46992786,0.38582619,0.15463264,0.31410762,0.38226273,0.4074325,0.40460546,0.18670559,0.30154803,0.04507102,-0.18391579,0.46992786,KGE_geo100,0.46992786,KGE_geo100,0.46734735,KGE_similarity75,100,75,38.2454,-79.76866,235.3075158,0.6203808,0.23740847,1.1430818,0.04976044,3.09877,0.5862423,3.3716633,0.9732357,0.0,17.05582029,141.3494367,100.0,19.0,42.8996245,344,0.4820034,0.55122378
91,2013000,0.43964607,0.47234747,0.43847643,0.39375898,0.43284165,0.4372146,0.44332201,0.4119516,0.35728287,0.40081489,0.36448699,0.49621707,0.4371925,0.38150984,0.37526922,0.40216833,0.39014696,0.33909023,0.26788916,0.16052281,0.3124915,0.27249775,-0.35305862,-0.29262534,0.19980972,0.11960911,0.12403205,0.42329219,0.36083762,0.454333,0.44474507,0.44572535,0.42379246,0.33224687,0.37884542,0.38848077,0.39677731,0.35260056,0.30493315,0.29667058,0.21576149,0.21406398,0.49621707,KGE_similarity100,0.454333,KGE_geo50,0.49621707,KGE_similarity100,50,100,37.8029,-80.047,436.076148,0.7041736,0.07548343,1.1585366,0.052019164,3.40967,0.6226557,3.1098235,1.0099021,0.0,0.831010743,121.3167481,98.71489955,20.41425646,42.25108536,0,0.3206068,0.3997942
92,2014000,0.79442009,0.78243056,0.84172915,0.83442333,0.77815143,0.78723276,0.77665471,0.78607142,0.82291084,0.79668459,0.77101932,0.80329726,0.78880213,0.79597854,0.77230092,0.78890802,0.81389585,0.7848372,0.78526879,0.80889614,0.81106482,0.8249753,0.79073718,0.88130977,0.70144974,0.76517914,0.79069418,0.74808723,0.76324221,0.76680381,0.75885899,0.79941057,0.8137307,0.80503109,0.80414194,0.81187295,0.8092556,0.8224324,0.82566408,0.81391918,0.80151396,0.79763535,0.88130977,KGE_geo5,0.88130977,KGE_geo5,0.84172915,KGE_similarity7,5,7,37.72901,-80.04228,396.9886817,0.7132202,0.074741326,1.16,0.051608488,3.4595826,0.6239562,3.105772,0.9953153,0.0,31.81958569,108.6317736,99.38349827,20.0,41.59205659,0,0.78736368,0.74366546
93,2015700,0.57369017,0.565848,0.42698237,0.41627783,0.56083021,0.55533809,0.53814277,0.52763572,0.45379591,0.57898349,0.61273668,0.62240297,0.63925446,0.63982888,0.6310637,0.61242187,0.6373661,0.61919052,0.62491971,0.64399122,0.62373331,0.63326944,0.47914987,0.53613685,0.67968542,0.63811611,0.63010597,0.63712297,0.65333794,0.63846415,0.61416251,0.63018356,0.6194885,0.62447613,0.62604861,0.61875798,0.62883394,0.66068817,0.61695738,0.61736311,0.59821596,0.61090085,0.67968542,KGE_geo7,0.67968542,KGE_geo7,0.64399122,KGE_similarity500,7,500,38.1954,-79.57032,286.3772067,0.6684306,0.15491293,1.1504703,0.050239563,3.3307436,0.6162218,3.181506,1.0283661,0.0,0.0,97.94118981,99.57841431,18.53357497,43.46642503,0,0.64804982,0.64086327
94,2016000,0.63086236,0.62442486,0.63349757,0.53613327,0.71753757,0.77938754,0.77643468,0.76352287,0.78381029,0.74195293,0.7530863,0.73834199,0.71508819,0.73597319,0.73307524,0.73872905,0.70623214,0.71545121,0.71744466,0.73923264,0.72295271,0.75488334,0.49037494,0.52286635,0.59754696,0.65908766,0.74768868,0.74555989,0.76033663,0.75191462,0.72753902,0.73080369,0.74233498,0.75465354,0.74074582,0.75118545,0.75490415,0.72906134,0.73812035,0.73478991,0.74510777,0.72281097,0.78381029,KGE_similarity40,0.76033663,KGE_geo40,0.78381029,KGE_similarity40,40,40,37.7918,-79.75949,1193.966563,0.7212672,0.07545215,1.1587538,0.053456537,3.5478194,0.6347707,3.016976,1.0911849,0.0,0.0,100.235792,99.58069719,18.54063473,43.38346995,0,0.72404253,0.71848044
95,2017500,0.5866669,0.5649792,0.56155312,0.56829295,0.58200546,0.61887321,0.59717732,0.59368654,0.58241498,0.5806599,0.64692826,0.63707188,0.65663402,0.67500678,0.65456242,0.65338481,0.66860185,0.64283296,0.65918521,0.66316601,0.67589188,0.6881892,0.57242685,0.58985171,0.59249616,0.5552106,0.58749259,0.60085302,0.51496945,0.49273105,0.57526028,0.59340396,0.63950294,0.72162105,0.72163191,0.70898759,0.69894066,0.67912091,0.67001998,0.6684283,0.64056928,0.64436385,0.72163191,KGE_geo250,0.72163191,KGE_geo250,0.6881892,KGE_similarity600,250,600,37.50624,-80.10671,285.2584062,0.7347306,0.07524295,1.1640867,0.051471595,3.4775496,0.6255305,3.066579,1.0014834,0.0,23.945451,96.10637949,100.0,20.4737196,41.5262804,0,0.57959269,0.58378322
96,2018000,0.71495416,0.57951827,0.7519498,0.75379252,0.74276629,0.75632069,0.73409322,0.71263926,0.73273532,0.7321931,0.74722198,0.731225,0.71432083,0.71383404,0.72327354,0.72260023,0.70803614,0.71458466,0.69945379,0.69923343,0.68319919,0.67268109,0.7243136,0.70447992,0.77209368,0.7306018,0.7387134,0.78082238,0.75323041,0.7419532,0.75442504,0.75660976,0.71719835,0.67596232,0.67790769,0.6912936,0.69401166,0.69891455,0.67743247,0.667161,0.67926087,0.6724756,0.78082238,KGE_geo30,0.78082238,KGE_geo30,0.75632069,KGE_similarity20,30,20,37.66596,-79.91144,851.7021881,0.7326808,0.07462538,1.161876,0.052566737,3.529502,0.630527,3.0791876,1.0079587,0.0,11.1158793,99.1924939,99.81684157,20.49942384,41.34724744,0,0.75887385,0.76790495
97,2027000,0.84143142,0.83470047,0.82247372,0.78866865,0.78660855,0.68763552,0.71408881,0.69865619,0.68812974,0.66604808,0.76141207,0.76434352,0.70174455,0.71887915,0.69150048,0.70545509,0.66790073,0.69516806,0.71933133,0.72951033,0.71865522,0.72373375,0.8701778,0.82057132,0.69765941,0.66674218,0.7707774,0.76723708,0.73503272,0.72370795,0.72038577,0.72677242,0.71708995,0.74428199,0.73828357,0.72165594,0.7401887,0.77471529,0.72819552,0.73564099,0.74795988,0.73471083,0.8701778,KGE_geo3,0.8701778,KGE_geo3,0.84143142,KGE_similarity3,3,3,37.71542,-78.98169,241.3288601,0.7429889,0.0,1.1618258,0.057494868,3.768116,0.6584531,3.1522963,1.0628095,0.392018367,16.41550408,114.9906408,100.0,18.78403673,45.21596327,0,0.76575424,0.72586397
98,2027500,0.29112125,0.32239446,0.32311964,0.40323272,0.58344238,0.60597428,0.61350877,0.59923691,0.60452233,0.59821627,0.57530145,0.53829124,0.51965284,0.52280194,0.49940883,0.49753015,0.50038356,0.51367478,0.51362028,0.52019088,0.51663344,0.53097682,0.57262305,0.62016327,0.64334073,0.64600291,0.58535627,0.56311647,0.63005544,0.58317487,0.5497517,0.52601868,0.53711303,0.539371,0.51592313,0.52055355,0.51993274,0.51515497,0.52959308,0.54178288,0.54240671,0.54063941,0.64600291,KGE_geo10,0.64600291,KGE_geo10,0.61350877,KGE_similarity25,10,25,37.70236,-79.02752,127.9128069,0.7442884,0.0,1.1574585,0.057357974,3.7973187,0.6591376,3.1407597,1.071758,0.0,0.0,105.0,96.0,19.0,46.0,0,0.56518364,0.55603078
99,2028500,0.74653476,0.77668124,0.75105016,0.7086759,0.70322408,0.55610815,0.35692996,0.56953201,0.64809023,0.61912912,0.59417995,0.56122412,0.58094578,0.58975651,0.56417268,0.55280624,0.543204,0.55078497,0.53355592,0.53810094,0.54927342,0.56254406,0.71270758,0.67628524,0.65092036,0.58002209,0.58724246,0.60765577,0.57318175,0.62454529,0.54677484,0.54213392,0.52531691,0.55324172,0.53519223,0.52768353,0.53793053,0.57678147,0.5477764,0.54869607,0.60500992,0.63196041,0.77668124,KGE_similarity5,0.71270758,KGE_geo3,0.77668124,KGE_similarity5,3,5,37.86959,-78.82335,246.2660868,0.763396,0.0,1.1719834,0.0578371,3.8509538,0.6631759,3.0505176,1.0769844,0.0,12.12731752,101.3214408,99.55124171,20.55124171,42.44875829,0,0.59087421,0.64831387
100,2038850,0.76302743,0.7662035,0.79055028,0.68423961,0.78656698,0.78158092,0.76106211,0.75020791,0.74641403,0.71332614,0.67433187,0.66149203,0.69263929,0.69722611,0.67303158,0.63318931,0.56480922,0.62528383,0.61333757,0.70270939,0.67607768,0.68770961,0.70160364,0.77120898,0.75302929,0.76587501,0.7751056,0.72672328,0.71293158,0.73376972,0.71639925,0.68225415,0.68397656,0.70043223,0.59011907,0.64186395,0.68816494,0.66741912,0.70599233,0.65899154,0.67150097,0.68815456,0.79055028,KGE_similarity7,0.7751056,KGE_geo15,0.79055028,KGE_similarity7,15,7,37.41542,-78.63584,23.65148359,0.8522601,0.0,1.1736771,0.059206024,3.973906,0.6775496,2.963349,1.1318263,0.0,0.067618362,26.86211083,99.0117118,20.03425126,43.96574874,0,0.7336598,0.73413386
101,2046000,-0.28539338,0.30953982,0.37052507,0.38065187,0.51646973,0.55923714,0.4945743,0.56192711,0.56229078,0.59433901,0.59372001,0.5862176,0.62922866,0.60804272,0.58579022,0.58590313,0.55721067,0.54865701,0.57419342,0.57082815,0.58468661,0.56363476,0.61028456,0.61365296,0.36540642,0.3892341,0.54515763,0.59324768,0.62193067,0.62339443,0.60648285,0.60171643,0.61048339,0.59506319,0.58130323,0.54558905,0.53632704,0.58768518,0.58620136,0.5874284,0.5778639,0.59626658,0.62922866,KGE_similarity150,0.62339443,KGE_geo50,0.62922866,KGE_similarity150,50,150,37.06709,-77.60249,290.9140451,0.8156802,0.0,1.1448276,0.056810405,3.8320851,0.66543466,3.1585326,1.0290929,0.0,0.0,13.35000742,100.0,19.67500371,46.32499629,0,0.58663301,0.56581982
102,2051000,0.18417296,0.56364969,0.59907152,0.601825,0.63819115,0.67096015,0.67648358,0.6789132,0.66630734,0.64298493,0.656836,0.63880469,0.61153695,0.61355533,0.59923608,0.58655331,0.58818452,0.61106208,0.59846067,0.61197975,0.62817672,0.62645575,0.65105233,0.67154197,0.70124438,0.70507007,0.72357502,0.67982374,0.65270886,0.64214392,0.61813919,0.62556332,0.62739189,0.63228634,0.60235388,0.59249231,0.61255896,0.62792913,0.63313526,0.63963667,0.63115391,0.64028645,0.72357502,KGE_geo15,0.72357502,KGE_geo15,0.6789132,KGE_similarity30,15,30,36.99737,-78.34972,144.7794768,0.84465575,0.0,1.1610738,0.059206024,3.9347825,0.66899383,3.0674093,1.0737158,0.0,0.0,18.0,98.0,20.0,45.0,0,0.7219257,0.68244074
103,2051500,-1.32797345,-0.17624108,-0.34789504,-0.15841197,0.25058331,0.7136961,0.67313751,0.7287877,0.74877071,0.73423667,0.72785401,0.75268933,0.73385653,0.7267158,0.7288167,0.71519237,0.70888579,0.72115746,0.71045785,0.71396667,0.71259806,0.72130049,0.77750381,0.81579182,0.76907424,0.7483176,0.71519613,0.73638006,0.75505349,0.73752124,0.76824083,0.7776613,0.74540956,0.71461412,0.72374707,0.71815289,0.71276843,0.70634232,0.71199615,0.71332071,0.7264114,0.72421785,0.81579182,KGE_geo5,0.81579182,KGE_geo5,0.75268933,KGE_similarity100,5,100,36.71681,-77.83166,1431.775131,0.83970493,0.0,1.1641587,0.058247775,3.8678644,0.6631759,3.0849898,1.0667248,0.649940183,0.0,17.11609907,92.86469192,19.96016784,45.58971495,0,0.70606793,0.75606493
104,2053200,-0.2702068,-0.34948811,0.05529819,-0.39431435,-0.51398403,-0.33072564,-0.00971775,-0.30374205,-0.37302273,-0.27868879,-0.43504791,-0.12522544,-0.02562659,-0.09359463,-0.07125423,-0.02779221,-0.17174715,0.03044924,-0.02681581,0.13016397,0.15922232,0.13143314,0.34400724,0.37926885,0.10587137,0.0127539,0.35663398,0.31821073,0.18057719,0.30212193,0.26844303,0.11839735,0.19340317,0.12558488,0.24210095,0.13294068,0.04879694,-0.08434494,0.12343377,0.11505132,0.04878081,-0.05839474,0.37926885,KGE_geo5,0.37926885,KGE_geo5,0.15922232,KGE_similarity550,5,550,36.37083,-77.02556,581.3053451,0.79900616,0.0,1.1635846,0.05598905,3.7738237,0.6532512,3.307211,0.93218213,1.861843082,0.0,5.826942206,73.05560214,17.38684645,47.31762236,0,0.29967006,0.34864562
105,2053800,0.3685327,0.34509608,0.0397182,-0.23035665,0.44567813,0.67962911,0.73978877,0.7144211,0.69373189,0.68138206,0.69717452,0.64015811,0.57087468,0.59016638,0.48593288,0.43697311,0.43763968,0.42819935,0.36850903,0.3917662,0.22006543,0.36243771,0.6042746,0.51922201,0.54066504,0.47529376,0.68815192,0.6130465,0.59486238,0.58992206,0.61397316,0.48518192,0.52965577,0.38794003,0.55073674,0.51884135,0.50057522,0.38060923,0.4165378,0.44807841,0.43119792,0.37798499,0.73978877,KGE_similarity25,0.68815192,KGE_geo15,0.73978877,KGE_similarity25,15,25,37.14013,-80.26643,288.2974138,0.77598953,0.0,1.1784037,0.05154004,3.6143079,0.63627654,3.0381389,0.9724387,0.0,100.0,93.34745868,95.35793778,20.55808036,42.70629635,0,0.64040408,0.62335326
106,2055100,0.5859443,0.53020248,0.58387438,0.54041193,0.52406595,0.56081605,0.60312635,0.58976031,0.6523396,0.63693626,0.63247694,0.62257774,0.58421791,0.57768324,0.62263001,0.62754334,0.58776829,0.5607968,0.56693135,0.55063204,0.57822429,0.58775983,-1.34035792,0.45753777,0.56717492,0.67177901,0.60102185,0.53422272,0.51141064,0.52218482,0.58125273,0.43551603,0.40839611,0.46849486,0.4517089,0.57840558,0.63052883,0.60664083,0.57194406,0.59847251,0.59525929,0.34132579,0.67177901,KGE_geo10,0.67177901,KGE_geo10,0.6523396,KGE_similarity40,10,40,37.41763,-79.93532,33.23989639,0.7449142,0.0,1.1744361,0.053456537,3.735329,0.6491444,3.0711274,1.0489274,0.0,58.73558875,68.23541944,74.34220128,23.0,40.97972326,456,0.57525908,0.50585952
107,2056900,0.43039368,0.38887161,0.63930384,0.61044172,0.46137683,0.57971284,0.57111848,0.51927949,0.5598511,0.69215832,0.70623037,0.68810225,0.67440796,0.72585132,0.71249809,0.72726215,0.73350301,0.74445658,0.72806621,0.74049848,0.734025,0.72696773,0.83907566,0.83594167,0.79419934,0.81414074,0.79212083,0.77229198,0.77247341,0.74143566,0.74079773,0.75361409,0.7558585,0.76239669,0.75922539,0.75466161,0.75026218,0.73260056,0.74109595,0.73107066,0.74432036,0.72037807,0.83907566,KGE_geo3,0.83907566,KGE_geo3,0.74445658,KGE_similarity400,3,400,37.04514,-79.8442,299.1927681,0.7660047,0.0,1.1862891,0.05448323,3.7751386,0.65270364,3.1120453,0.9955334,0.482191463,21.67672439,70.71234146,95.66027683,20.0,43.48219146,0,0.82050031,0.78062201
108,2059500,-0.35626405,0.13814368,0.13691499,0.00414042,0.14655888,0.18959369,0.26410362,0.18164204,0.39050528,0.49682173,0.62779686,0.66487678,0.62386548,0.68418143,0.6785545,0.63928628,0.64648995,0.63197732,0.63882264,0.65339185,0.66117991,0.67126347,0.714519,0.71755195,0.69015336,0.73637167,0.72751498,0.74000562,0.72305871,0.73429147,0.70263274,0.64770077,0.61311763,0.53510162,0.66871244,0.63354174,0.68238565,0.63607586,0.5876136,0.65239277,0.61721094,0.63312019,0.74000562,KGE_geo30,0.74000562,KGE_geo30,0.68418143,KGE_similarity200,30,200,37.1732,-79.52031,486.2332953,0.81355006,0.0,1.1773742,0.057700206,3.9375,0.6683778,2.896796,1.1455066,0.0,31.38618448,55.92568746,84.90365574,20.87797438,43.14299961,0,0.72811458,0.71388007
109,2064000,0.28628217,0.54474053,0.65391537,0.56645007,0.59058564,0.50023916,-0.38207332,-0.13458744,-0.0909818,0.43566966,0.65422622,0.72064674,0.7370797,0.75409415,0.75835713,0.75547652,0.73420523,0.71862883,0.71872718,0.70652185,0.74662733,0.73895084,0.79857205,0.8041499,0.79494366,0.76400177,0.77873483,0.78259582,0.76033624,0.7451976,0.7646131,0.75311931,0.77735028,0.72198747,0.70615855,0.65538713,0.7369005,0.49068192,0.74157973,0.73868231,0.77060134,0.75312073,0.8041499,KGE_geo5,0.8041499,KGE_geo5,0.75835713,KGE_similarity250,5,250,37.12681,-78.95974,427.7065487,0.8319027,0.0,1.1693333,0.06002738,4.0373225,0.68117726,3.005421,1.1321352,0.70394912,68.32124896,24.23793635,96.80536255,21.0,44.0,0,0.77356203,0.77134922
110,2065500,0.69322542,0.4298068,0.69020797,0.74714915,0.77007573,0.74768933,0.75477367,0.76413912,0.76515308,0.74259522,0.78742961,0.7820623,0.75994331,0.83604011,0.82824892,0.81152399,0.82248586,0.81757866,0.81805736,0.81173908,0.81150789,0.81399565,0.77133615,0.79897279,0.80824503,0.8354389,0.82084899,0.78662716,0.78949301,0.82007468,0.83233979,0.82755954,0.83619334,0.83217794,0.83273231,0.82257224,0.8150653,0.80401976,0.83721759,0.82973548,0.83170786,0.83080133,0.83721759,KGE_geo450,0.83721759,KGE_geo450,0.83604011,KGE_similarity200,450,200,37.07931,-78.76362,252.6824726,0.8283537,0.0,1.1744505,0.05852156,4.00609,0.67535937,3.0505126,1.1015561,0.395506738,0.0,22.79101348,96.41797305,19.60449326,44.39550674,0,0.79813535,0.80615724
111,2069700,0.7129033,0.74266331,0.77172387,0.78097862,0.73073561,0.72124169,0.72618427,0.73559016,0.72998747,0.72358721,0.69356837,0.64892329,0.66257904,0.68374811,0.67723917,0.66726021,0.65505981,0.71587695,0.73523389,0.7213085,0.73850249,0.73048684,0.70300975,0.66402333,0.70183599,0.70585681,0.71331556,0.69667527,0.70116627,0.72829588,0.73389993,0.70253851,0.72586512,0.7210222,0.72849898,0.73761711,0.72218572,0.69919616,0.71409449,0.72264203,0.7104449,0.70232055,0.78097862,KGE_similarity10,0.73761711,KGE_geo300,0.78097862,KGE_similarity10,300,10,36.57097,-80.12949,228.8032587,0.7175222,0.0,1.167894,0.054277893,3.7175481,0.63511294,3.3728974,0.9969591,0.0,0.0,66.97161219,93.72555283,21.03470044,41.96529956,0,0.71273659,0.69619711
