gauge_id,KGE
camels_01013500,-0.78393987
camels_01022500,0.71906339
camels_01030500,-1.53431705
camels_01031500,0.77261189
camels_01047000,0.91846224
camels_01052500,0.74150215
camels_01054200,0.68352244
camels_01055000,0.88558897
camels_01057000,0.65806233
camels_01073000,-1.64500697
camels_01078000,0.8349238
camels_01118300,0.58444082
camels_01121000,0.79888663
camels_01123000,0.87716234
camels_01134500,0.80858382
camels_01137500,0.76591226
camels_01139000,0.80756636
camels_01139800,0.82801589
camels_01142500,0.84001341
camels_01144000,0.86115947
camels_01162500,0.83204695
camels_01169000,0.78822876
camels_01170100,0.72867599
camels_01181000,0.83912123
camels_01187300,0.70493604
camels_01195100,0.57462887
camels_01333000,0.46596032
camels_01350000,0.72780463
camels_01350080,0.67115946
camels_01350140,0.33686269
camels_01365000,0.76227184
camels_01411300,0.63971328
camels_01413500,0.878243
camels_01414500,0.75491258
camels_01415000,0.83840683
camels_01423000,0.86498426
camels_01434025,0.7217934
camels_01435000,0.79012149
camels_01439500,0.70143339
camels_01440000,0.82105058
camels_01440400,0.77558875
camels_01451800,0.54106893
camels_01466500,0.06270796
camels_01484100,0.61981689
camels_01485500,0.51194839
camels_01486000,0.48802283
camels_01487000,0.78499152
camels_01491000,0.47094237
camels_01510000,0.64028067
camels_01516500,0.72908809
camels_01518862,0.7738447
camels_01532000,0.76928044
camels_01539000,0.81838013
camels_01542810,0.70225423
camels_01543000,0.8618327
camels_01543500,0.88833336
camels_01544500,0.82609173
camels_01545600,0.84784381
camels_01547700,0.77216526
camels_01548500,0.90604676
camels_01549500,0.74853533
camels_01550000,0.82003898
camels_01552000,0.85908812
camels_01552500,0.70275911
camels_01557500,0.84528067
camels_01567500,0.75344435
camels_01568000,0.79299102
camels_01580000,0.76618093
camels_01583500,0.53823537
camels_01586610,0.73920118
camels_01591400,0.50722236
camels_01594950,0.79917548
camels_01596500,0.69355831
camels_01605500,0.74363429
camels_01606500,0.41098005
camels_01613050,0.72045236
camels_01620500,0.217728
camels_01632000,0.56794454
camels_01632900,0.81060806
camels_01634500,0.65539751
camels_01638480,0.53429595
camels_01639500,0.61264601
camels_01644000,0.71180758
camels_01658500,-0.34869975
camels_01664000,0.62817901
camels_01666500,0.57249221
camels_01667500,0.66499709
camels_01669000,0.54863143
camels_01669520,0.48653805
camels_02011400,0.78068505
camels_02011460,0.4820034
camels_02013000,0.3206068
camels_02014000,0.78736368
camels_02015700,0.64804982
camels_02016000,0.72404253
camels_02017500,0.57959269
camels_02018000,0.75887385
camels_02027000,0.76575424
camels_02027500,0.56518364
camels_02028500,0.59087421
camels_02038850,0.7336598
camels_02046000,0.58663301
camels_02051000,0.7219257
camels_02051500,0.70606793
camels_02053200,0.29967006
camels_02053800,0.64040408
camels_02055100,0.57525908
camels_02056900,0.82050031
camels_02059500,0.72811458
camels_02064000,0.77356203
camels_02065500,0.79813535
camels_02069700,0.71273659
camels_02070000,0.80290446
camels_02074500,0.67710455
camels_02077200,0.44017644
camels_02081500,0.60829018
camels_02082950,0.5601502
camels_02092500,0.24441228
camels_02096846,0.53643571
camels_02102908,0.07097864
camels_02108000,0.28820126
camels_02111180,0.71769964
camels_02111500,0.86945747
camels_02112120,0.81398062
camels_02112360,0.83349887
camels_02118500,0.69655334
camels_02125000,0.50111553
camels_02128000,0.56501312
camels_02137727,0.75943178
camels_02140991,0.59814899
camels_02143000,0.62272994
camels_02143040,0.60713834
camels_02149000,0.78981974
camels_02152100,0.68229244
camels_02177000,0.58609107
camels_02178400,0.87681472
camels_02193340,0.438285
camels_02196000,0.46778153
camels_02198100,0.30555046
camels_02202600,0.19734229
camels_02212600,0.52627873
camels_02215100,0.63777374
camels_02216180,0.49697876
camels_02221525,0.53418178
camels_02231000,-2.00910914
camels_02231342,0.58120404
camels_02235200,-0.86029096
camels_02245500,0.31817728
camels_02246000,0.16715269
camels_02296500,0.58708782
camels_02297155,0.18229331
camels_02297310,0.59267797
camels_02298123,0.55617484
camels_02298608,0.55902688
camels_02299950,0.58525385
camels_02300700,-0.00926255
camels_02310947,0.03549868
camels_02312200,0.09977818
camels_02314500,0.27501796
camels_02315500,0.56602326
camels_02324400,0.33311364
camels_02327100,0.06654478
camels_02342933,0.30787841
camels_02349900,0.50961775
camels_02350900,0.73622878
camels_02361000,0.51178474
camels_02363000,0.5238695
camels_02369800,0.5125311
camels_02371500,0.63457105
camels_02372250,0.42016576
camels_02374500,0.71714453
camels_02381600,0.34497713
camels_02384540,0.42240738
camels_02395120,0.33626592
camels_02408540,0.71211904
camels_02415000,0.49399112
camels_02422500,0.63194484
camels_02427250,0.56822059
camels_02430085,0.73156816
camels_02430615,0.72849357
camels_02450250,0.50731762
camels_02464000,0.5835008
camels_02464146,0.70044515
camels_02464360,0.76621755
camels_02465493,0.40763131
camels_02469800,0.61212946
camels_02472000,-0.33031986
camels_02472500,0.48097675
camels_02479155,0.54493152
camels_02479300,0.72208916
camels_02479560,0.41452534
camels_02481000,0.53303749
camels_02481510,0.63529258
camels_03010655,0.7504695
camels_03011800,0.84250332
camels_03015500,0.74298724
camels_03021350,0.66835646
camels_03026500,0.74566383
camels_03028000,0.76718233
camels_03049000,-1.88099736
camels_03049800,0.06540556
camels_03050000,0.60787557
camels_03066000,0.55917065
camels_03069500,0.63903022
camels_03070500,0.64737917
camels_03076600,0.73076366
camels_03078000,0.7829765
camels_03140000,0.35961952
camels_03144000,0.71444276
camels_03159540,0.69617228
camels_03161000,0.83324244
camels_03164000,0.6450487
camels_03165000,0.6224995
camels_03170000,0.59020934
camels_03173000,0.44745978
camels_03180500,0.62766883
camels_03182500,-1.66271557
camels_03186500,0.46691908
camels_03187500,0.60688981
camels_03213700,0.72217516
camels_03237280,0.60734201
camels_03237500,0.58857965
camels_03238500,0.63121172
camels_03241500,0.74301036
camels_03280700,0.5301193
camels_03281100,0.66199017
camels_03281500,0.65596997
camels_03285000,0.58566231
camels_03291780,0.65952062
camels_03300400,0.56959293
camels_03338780,0.41673715
camels_03340800,0.59652359
camels_03346000,-0.13526656
camels_03357350,0.65759678
camels_03364500,0.68847343
camels_03366500,0.6787139
camels_03368000,0.62497576
camels_03384450,0.27792634
camels_03439000,0.49329131
camels_03450000,0.57315362
camels_03455500,0.52275588
camels_03456500,0.62652032
camels_03460000,0.52551476
camels_03463300,0.31144099
camels_03471500,0.67926531
camels_03473000,0.66453395
camels_03479000,0.50168447
camels_03488000,0.42551339
camels_03498500,0.37467449
camels_03500000,0.76462547
camels_03500240,0.62260549
camels_03504000,0.62611493
camels_03574500,0.56046718
camels_03592718,0.67197481
camels_03604000,0.55899413
camels_04015330,0.21501298
camels_04024430,0.43560335
camels_04027000,0.40742633
camels_04040500,0.47614818
camels_04043050,0.2967137
camels_04045500,-1.70114494
camels_04056500,0.76476755
camels_04057510,0.76754315
camels_04057800,0.59464144
camels_04059500,0.62107899
camels_04063700,0.68064028
camels_04074950,0.43662493
camels_04105700,-0.2976491
camels_04115265,0.31351757
camels_04122200,0.41130842
camels_04122500,0.75441746
camels_04124000,0.73787118
camels_04127918,0.57631798
camels_04127997,0.50884611
camels_04161580,-0.25794502
camels_04185000,0.43816648
camels_04196800,0.60413791
camels_04197100,0.71688107
camels_04197170,0.54203604
camels_04213000,0.39610757
camels_04213075,0.36383772
camels_04216418,0.83527344
camels_04221000,0.8772551
camels_04224775,0.84244711
camels_04233000,0.74372097
camels_04256000,0.8429171
camels_04296000,0.66655417
camels_05056000,0.77518352
camels_05057000,0.0938206
camels_05057200,-0.08721481
camels_05062500,0.48724095
camels_05087500,-5.46428968
camels_05120500,-0.51265185
camels_05123400,-0.02169188
camels_05129115,-0.46030249
camels_05131500,-2.22970544
camels_05291000,0.29921954
camels_05362000,0.66986764
camels_05393500,0.76159249
camels_05399500,0.39756951
camels_05408000,0.34043862
camels_05412500,0.59445437
camels_05413500,0.65444644
camels_05414000,0.626468
camels_05444000,0.51362401
camels_05454000,0.37492681
camels_05458000,0.43315057
camels_05466500,0.63375204
camels_05487980,0.69650252
camels_05488200,0.48738997
camels_05489000,0.68709516
camels_05495000,0.46545262
camels_05495500,0.53530032
