gauge_id,KGE
camels_01013500,0.32801068
camels_01022500,0.73777441
camels_01030500,-0.55765788
camels_01031500,0.8234082
camels_01047000,0.89923897
camels_01052500,0.76126129
camels_01054200,0.66436017
camels_01055000,0.87626428
camels_01057000,0.84662744
camels_01073000,-1.01503675
camels_01078000,0.76064699
camels_01118300,0.39394501
camels_01121000,0.79734783
camels_01123000,0.9018333
camels_01134500,0.7571787
camels_01137500,0.81065896
camels_01139000,0.89762701
camels_01139800,0.69805919
camels_01142500,0.79614562
camels_01144000,0.7571114
camels_01162500,0.73072118
camels_01169000,0.80079704
camels_01170100,0.87260686
camels_01181000,0.80702937
camels_01187300,0.66891345
camels_01195100,0.50268171
camels_01333000,0.24913196
camels_01350000,0.69084356
camels_01350080,0.75786967
camels_01350140,0.75046143
camels_01365000,0.65001025
camels_01411300,0.63866581
camels_01413500,0.84950808
camels_01414500,0.76191326
camels_01415000,0.84665546
camels_01423000,0.80745983
camels_01434025,0.69764958
camels_01435000,0.71838809
camels_01439500,0.75678903
camels_01440000,0.68667861
camels_01440400,0.73735649
camels_01451800,0.4676575
camels_01466500,-0.1063137
camels_01484100,0.61954865
camels_01485500,0.4782978
camels_01486000,0.57488207
camels_01487000,0.6480154
camels_01491000,0.41646965
camels_01510000,0.66414537
camels_01516500,0.69804788
camels_01518862,0.7682088
camels_01532000,0.76063544
camels_01539000,0.70227432
camels_01542810,0.70524608
camels_01543000,0.79731798
camels_01543500,0.83292537
camels_01544500,0.78603691
camels_01545600,0.80525847
camels_01547700,0.72199096
camels_01548500,0.88913819
camels_01549500,0.7802422
camels_01550000,0.76948395
camels_01552000,0.86170914
camels_01552500,0.72560248
camels_01557500,0.6897575
camels_01567500,0.69854987
camels_01568000,0.58831839
camels_01580000,0.77202392
camels_01583500,0.63928049
camels_01586610,0.5876542
camels_01591400,0.5229416
camels_01594950,0.76944096
camels_01596500,0.67188541
camels_01605500,0.69978424
camels_01606500,0.60848006
camels_01613050,0.64657711
camels_01620500,0.37156676
camels_01632000,0.55343141
camels_01632900,0.71754159
camels_01634500,0.57422011
camels_01638480,0.55992902
camels_01639500,0.72753165
camels_01644000,0.772667
camels_01658500,0.58925733
camels_01664000,0.57035916
camels_01666500,0.67776505
camels_01667500,0.64701365
camels_01669000,0.53633471
camels_01669520,0.52427908
camels_02011400,0.49177641
camels_02011460,0.42401967
camels_02013000,0.40081489
camels_02014000,0.79668459
camels_02015700,0.57898349
camels_02016000,0.74195293
camels_02017500,0.5806599
camels_02018000,0.7321931
camels_02027000,0.66604808
camels_02027500,0.59821627
camels_02028500,0.61912912
camels_02038850,0.71332614
camels_02046000,0.59433901
camels_02051000,0.64298493
camels_02051500,0.73423667
camels_02053200,-0.27868879
camels_02053800,0.68138206
camels_02055100,0.63693626
camels_02056900,0.69215832
camels_02059500,0.49682173
camels_02064000,0.43566966
camels_02065500,0.74259522
camels_02069700,0.72358721
camels_02070000,0.74698552
camels_02074500,0.71550359
camels_02077200,0.45402348
camels_02081500,0.64642484
camels_02082950,0.61717854
camels_02092500,0.28643727
camels_02096846,0.45931917
camels_02102908,0.28262026
camels_02108000,0.25844856
camels_02111180,0.71592905
camels_02111500,0.83695234
camels_02112120,0.75635736
camels_02112360,0.83196279
camels_02118500,0.69008842
camels_02125000,0.46404239
camels_02128000,0.50878516
camels_02137727,0.76065976
camels_02140991,0.58097733
camels_02143000,0.66643739
camels_02143040,0.47855218
camels_02149000,0.77722009
camels_02152100,0.71964454
camels_02177000,0.80181532
camels_02178400,0.82300117
camels_02193340,0.62911518
camels_02196000,0.13946019
camels_02198100,0.44273461
camels_02202600,0.27329257
camels_02212600,0.47250552
camels_02215100,0.62567347
camels_02216180,0.32882746
camels_02221525,0.80668526
camels_02231000,-1.12021527
camels_02231342,0.64777084
camels_02235200,-0.29548338
camels_02245500,0.21204801
camels_02246000,0.15353005
camels_02296500,0.56954411
camels_02297155,0.08941359
camels_02297310,0.56751021
camels_02298123,0.60319914
camels_02298608,0.56416869
camels_02299950,0.50816028
camels_02300700,0.0410837
camels_02310947,-0.02165234
